"Name","CD2 - conflicts"
"Title","Feedback on tech policy"
"Date","October 13, 2023 at 06:15 PM (GMT)"
"Duration","69:45:47"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","29"


"Question ID","Question Type","Question","Responses","All(300)","O1: 18-24 (33)","O1: 25-34 (58)","O1: 33-44 (60)","O1: 45-54 (52)","O1: 55+ (97)","O2: Asian (22)","O2: Black (21)","O2: Hispanic (11)","O2: White (231)","O2: Mixed (10)","O2: Other (5)","O3: Male (152)","O3: Female (143)","O3: Other (4)","O3: Prefer not to say (1)","O4: Christian - Protestant (98)","O4: Christian - Catholic (44)","O4: Christian - Mormon (6)","O4: Jewish (8)","O4: Muslim (1)","O4: Hindu (2)","O4: Other (19)","O4: None - I do not identify with any religious group or faith (122)","O5: Democrat (107)","O5: Republican (81)","O5: Independant (111)","O5: Other (1)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (85)","O6: College / Bachelors degree (165)","O6: Masters/ PhD or equivalent (48)","O7: A lot (140)","O7: A little (160)","O7: Nothing at all (0)","O8: Almost every day (37)","O8: Once or twice a week (89)","O8: Once or twice a month (57)","O8: Only once or twice ever (69)","O8: Never (48)","O8: Do not know what an AI assistant is (0)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (218)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (82)","O10: More excited than concerned (92)","O10: Equally concerned and excited (134)","O10: More concerned than excited (74)","Religious (178)","Not religious (122)","White (231)","Not white (69)","Under 34 (91)","33-54 (112)","55+ (97)","Support initial policy (249)","Unsure on initial policy (30)","Don't support initial policy (10)","Flipped to yes (10)","Unsure or dont support initial policy (40)"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No.","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, Not religious, O10: More concerned than excited, O1: 33-44, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","40334a87-351a-458a-9385-f4e9fd81601a"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No

","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","Not religious, O10: More excited than concerned, O1: 18-24, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34, White","","09603edd-55ee-449d-9461-3f35f4813243"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, Not white, O10: Equally concerned and excited, O1: 33-44, O2: Black, O3: Male, O4: Christian - Protestant, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","6e3506a9-2ca3-4703-a8da-92ff7e2faf53"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No. ","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","Not religious, Not white, O10: Equally concerned and excited, O1: 18-24, O2: Asian, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34","","38d0c194-598e-4df2-bc2b-e3083864f845"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, Not religious, O10: Equally concerned and excited, O1: 33-44, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","a638354e-835b-484c-abe9-5998b54de0f0"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, Not religious, Not white, O10: More concerned than excited, O1: 33-44, O2: Mixed, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy","","07ac4283-c4c9-494b-821b-f90e83efe99c"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No ","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, O10: Equally concerned and excited, O1: 45-54, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: High school or GED, O7: A little, O8: Almost every day, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","21dc90e6-28e0-4081-bd88-6e8dda7d83b7"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","Not religious, O10: More concerned than excited, O1: 25-34, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: Masters/ PhD or equivalent, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Under 34, Unsure on initial policy, Unsure or dont support initial policy, White","","4256697e-f12d-493a-9307-a7b70c1fb929"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, Not religious, O10: More excited than concerned, O1: 55+, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","ac42f119-8e3c-42a2-87b5-307fcdfdb7a7"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, Don't support initial policy, Flipped to yes, O10: More excited than concerned, O1: 33-44, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Unsure or dont support initial policy, White","","c0408b87-e529-4dec-a9a0-2ad1f0fee8a0"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, Not religious, O10: More excited than concerned, O1: 45-54, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A lot, O8: Almost every day, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","48a0be1e-ce70-4481-a8f2-cfc6dd04d3f3"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, Not religious, O10: Equally concerned and excited, O1: 55+, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: Masters/ PhD or equivalent, O7: A lot, O8: Almost every day, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Unsure on initial policy, Unsure or dont support initial policy, White","","20ef6a7f-e3a5-48c2-967c-a8836af42563"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, Not religious, O10: More excited than concerned, O1: 33-44, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","a26f593b-3181-47c8-a9e6-4aa4645958f8"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, O10: Equally concerned and excited, O1: 55+, O2: White, O3: Male, O4: Christian - Protestant, O5: Democrat, O6: Masters/ PhD or equivalent, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","d7aa1422-96b0-44e7-9a57-8c027a4529c6"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, O10: Equally concerned and excited, O1: 55+, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: High school or GED, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Unsure on initial policy, Unsure or dont support initial policy, White","","f44e78eb-b44d-4e01-8962-762987473409"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, Not religious, O10: More excited than concerned, O1: 55+, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A lot, O8: Almost every day, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","4302c7b4-2888-407d-b096-9ad3b2c025ba"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, O10: Equally concerned and excited, O1: 55+, O2: White, O3: Female, O4: Other, O5: Independant, O6: Masters/ PhD or equivalent, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","f246f83d-86c2-4ac4-9a40-b61e1cd8ce7f"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","NO","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, Not white, O10: More concerned than excited, O1: 55+, O2: Black, O3: Male, O4: Christian - Protestant, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","4f9f054f-e869-4488-9edf-5a387a596b77"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, O10: More excited than concerned, O1: 55+, O2: White, O3: Female, O4: Christian - Catholic, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","474058a8-c56a-4972-88fd-dfb94092a302"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, O10: Equally concerned and excited, O1: 55+, O2: White, O3: Prefer not to say, O4: Other, O5: Independant, O6: High school or GED, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","df294d6b-9f91-48a0-9a88-2e21ca609a7f"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","Nope","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","Not white, O10: More excited than concerned, O1: 25-34, O2: Asian, O3: Female, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Almost every day, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34","","d5674e6f-33df-4799-83fc-b8307edf4447"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","NO","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, Not religious, O10: More excited than concerned, O1: 55+, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","6211161c-e129-449b-a89f-821a2124feec"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, Not religious, O10: More concerned than excited, O1: 55+, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","f3d613c8-3d8d-477a-9b5f-3c77b93e81d1"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, Not white, O10: Equally concerned and excited, O1: 45-54, O2: Black, O3: Female, O4: Christian - Protestant, O5: Democrat, O6: High school or GED, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","4b81bf1f-05e7-4314-b299-25843c986054"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, Not religious, O10: More excited than concerned, O1: 55+, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: Masters/ PhD or equivalent, O7: A little, O8: Once or twice a month, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","e80278b4-0f5b-48f1-bcbb-2c1b81f4d5f8"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, O10: More concerned than excited, O1: 55+, O2: White, O3: Female, O4: Other, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Unsure on initial policy, Unsure or dont support initial policy, White","","b10956fc-706d-49b0-bacb-a5c329fbd9aa"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, Not religious, O10: Equally concerned and excited, O1: 55+, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Almost every day, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","27037f57-57e6-43ef-9038-f4b769473634"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, Don't support initial policy, Flipped to yes, Not white, O10: More concerned than excited, O1: 55+, O2: Other, O3: Male, O4: Christian - Protestant, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Unsure or dont support initial policy","","f43c6553-5627-4779-8622-5c2b380332e0"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","no","Neutral","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, O10: More concerned than excited, O1: 55+, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","a5f1959a-5041-426d-b6e7-32a3b493e5dd"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","55+, O10: Equally concerned and excited, O1: 55+, O2: White, O3: Male, O4: Christian - Protestant, O5: Democrat, O6: High school or GED, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","bed7ba67-1693-481c-8539-c90c97a1702e"
"0e19d92e-6b43-4f1a-9218-016f7ef9571f","Ask Opinion","Are there any other suggestions you have for how to improve the policy we presented?","","No","Negative","58%","56%","65%","74%","49%","48%","62%","61%","70%","57%","70%","20%","58%","56%","100%","100%","56%","61%","83%","38%","100%","50%","53%","58%","56%","60%","58%","0%"," - "," - ","100%","55%","58%","60%","52%","63%"," - ","59%","49%","65%","67%","52%"," - ","57%","60%","61%","56%","57%","57%","58%","57%","61%","62%","63%","48%","60%","52%","20%","20%","44%","33-54, O10: More excited than concerned, O1: 45-54, O2: White, O3: Female, O4: Other, O5: Democrat, O6: College / Bachelors degree, O7: A lot, O8: Almost every day, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","7d9e65a9-3fc4-4801-96ba-6add4aae29e2"
