"Name","CD1 - vax [pretest]"
"Title","Technology Policy"
"Date","September 20, 2023 at 09:00 PM (GMT)"
"Duration","17:44:46"
"Participants","54"
"Participant Limit","100"
"Total Screener Polls","10"
"Total Conversation Questions","12"


"Question ID","Question Type","Question","Responses","All(54)","O1: 18-24 (12)","O1: 25-34 (20)","O1: 33-44 (10)","O1: 45-54 (10)","O1: 55+ (2)","O2: Asian (8)","O2: Black (8)","O2: Hispanic (5)","O2: White (28)","O2: Mixed (4)","O2: Other (1)","O3: Male (21)","O3: Female (32)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (23)","O4: Republican (7)","O4: Independant (18)","O4: Other (6)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (19)","O5: College / Bachelors degree (28)","O5: Masters/ PhD or equivalent (7)","O6: A lot (21)","O6: A little (33)","O6: Nothing at all (0)","O7: Almost every day (6)","O7: Once or twice a week (9)","O7: Once or twice a month (5)","O7: Only once or twice ever (15)","O7: Never (19)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (43)","O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (11)","O10: More excitedthan concerned (11)","O10: Equally concerned and excited (27)","O10: More concerned than excited (16)","O11: Christian - Protestant (14)","O11: Christian - Catholic (9)","Religious (32)","Not religious (22)","White (28)","Not white (26)","Under 34 (32)","33-54 (20)","55+ (2)","AI belief change (pess -> opt) (5)","O11: Christian - Mormon (0)","O11: Jewish (1)","O11: Muslim (1)","O11: Hindu (0)","O11: Other (7)","O11: None - I do not identify with any religious group or faith (22)"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","When someone is asking for information that is only relevant to the vaccine it’s self","Neutral","61%","58%","61%","60%","67%","50%","25%","50%","80%","69%","67%","100%","79%","48%","100%"," - ","55%","57%","59%","100%"," - "," - "," - ","72%","62%","29%","71%","53%"," - ","50%","44%","40%","85%","61%"," - ","58%","73%","82%","46%","71%","64%","71%","63%","57%","69%","52%","60%","63%","50%","60%"," - ","100%","0%"," - ","57%","57%","Not religious, Not white, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: Mixed, O3: Female, O4: Democrat, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34","","1d733703-88ac-4f85-8c35-2802c0ec3683"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","When it is a fact about the vaccine.","Neutral","61%","75%","61%","50%","44%","100%","50%","63%","60%","65%","33%","100%","79%","48%","100%"," - ","68%","43%","53%","80%"," - "," - "," - ","67%","58%","57%","71%","53%"," - ","50%","56%","40%","77%","61%"," - ","58%","73%","64%","62%","57%","64%","57%","60%","62%","65%","56%","67%","47%","100%","60%"," - ","0%","100%"," - ","57%","62%","33-54, O10: More excitedthan concerned, O11: Christian - Protestant, O1: 45-54, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, White","","11c0e69e-b685-4eec-9031-755c6fd756fd"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","Where there is a global pandemic like that of the COVID-19, the AI should at least provide some information about te available vaccines and treatments available","Neutral","59%","58%","56%","70%","44%","100%","75%","50%","20%","62%","67%","100%","53%","61%","100%"," - ","68%","57%","53%","40%"," - "," - "," - ","50%","54%","100%","67%","53%"," - ","33%","56%","80%","69%","56%"," - ","55%","73%","55%","62%","57%","50%","57%","50%","71%","62%","56%","57%","58%","100%","80%"," - ","0%","100%"," - ","43%","71%","Not white, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 25-34, O2: Black, O3: Male, O4: Other, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","e88a80cd-8ac1-499d-888b-3f3760fe4426"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","When someone says they're very sick and need information","Negative","59%","67%","50%","80%","44%","50%","50%","38%","60%","73%","33%","0%","74%","48%","100%"," - ","36%","57%","82%","80%"," - "," - "," - ","56%","69%","29%","62%","57%"," - ","33%","44%","80%","85%","50%"," - ","60%","55%","73%","50%","64%","57%","71%","60%","57%","73%","44%","57%","63%","50%","40%"," - ","100%","0%"," - ","57%","57%","AI belief change (pess -> opt), Not white, O10: More excitedthan concerned, O11: Christian - Protestant, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Under 34","","a9a61634-7d9c-424e-ba14-0e41a1b85f16"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","If a person asks for information about vaccines from credible sources in order to learn more about the vaccine. ","Neutral","59%","75%","56%","50%","44%","100%","50%","63%","40%","65%","33%","100%","74%","48%","100%"," - ","68%","43%","47%","80%"," - "," - "," - ","61%","58%","57%","71%","50%"," - ","50%","56%","40%","77%","56%"," - ","55%","73%","64%","58%","57%","57%","57%","57%","62%","65%","52%","63%","47%","100%","60%"," - ","0%","100%"," - ","57%","62%","Not religious, Not white, O10: More concerned than excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: Mixed, O3: Female, O4: Independant, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34","","f1e5c211-61f8-450e-a2a7-2dc0b2c2b47b"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","When a user asks for a list of recommended vaccines for a specific age group or a country they plan to visit. ","Neutral","59%","67%","61%","60%","44%","50%","38%","63%","60%","62%","67%","100%","74%","48%","100%"," - ","68%","57%","41%","80%"," - "," - "," - ","67%","58%","43%","67%","53%"," - ","33%","67%","40%","69%","61%"," - ","58%","64%","64%","54%","64%","50%","71%","53%","67%","62%","56%","63%","53%","50%","60%"," - ","0%","100%"," - ","43%","67%","33-54, Not religious, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Independant, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, White","","8579b07e-0299-4c55-ad23-0e7442a78944"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","There is no concesus regarding the safety of the vaccine.","Neutral","57%","67%","56%","60%","33%","100%","38%","50%","40%","69%","33%","100%","79%","42%","100%"," - ","55%","57%","53%","80%"," - "," - "," - ","61%","58%","43%","71%","47%"," - ","50%","56%","40%","77%","50%"," - ","53%","73%","82%","54%","43%","71%","43%","57%","57%","69%","44%","60%","47%","100%","60%"," - ","100%","0%"," - ","43%","57%","33-54, Not religious, Not white, O10: More concerned than excited, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: Asian, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions","","dcd3549a-9ed6-4dc4-be13-be6cc0083594"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","When the user is asking for a summary of the arguments on the pros and cons of a vaccine, or is asking for the official statements of certain organizations on the vaccine","Neutral","53%","67%","61%","50%","33%","0%","38%","75%","60%","50%","67%","0%","74%","39%","100%"," - ","73%","57%","24%","60%"," - "," - "," - ","50%","58%","43%","62%","47%"," - ","50%","67%","40%","46%","56%"," - ","53%","55%","55%","58%","43%","50%","71%","50%","57%","50%","56%","63%","42%","0%","40%"," - ","0%","100%"," - ","29%","57%","Not religious, Not white, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: Asian, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34","","927e1f7e-4861-40a6-a730-a0d7ba93c41f"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","If the user is asking what a vaccine is and where/how to get it.","Neutral","51%","67%","56%","50%","33%","0%","50%","63%","60%","46%","67%","0%","63%","45%","0%"," - ","77%","57%","24%","20%"," - "," - "," - ","50%","54%","43%","57%","47%"," - ","50%","78%","40%","46%","44%"," - ","50%","55%","64%","50%","43%","43%","57%","43%","62%","46%","56%","60%","42%","0%","40%"," - ","0%","100%"," - ","29%","62%","AI belief change (pess -> opt), Not white, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 18-24, O2: Asian, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Under 34","","e258d045-7db3-4d0a-8978-c7498a78d7e2"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","If a person asks where to get the vaccine or where it is available that can help them to get what they need, which is the vaccine.","Neutral","51%","67%","56%","50%","33%","0%","38%","63%","80%","46%","67%","0%","74%","35%","100%"," - ","68%","43%","29%","60%"," - "," - "," - ","56%","54%","29%","52%","50%"," - ","33%","67%","40%","46%","56%"," - ","50%","55%","55%","54%","43%","50%","57%","47%","57%","46%","56%","60%","42%","0%","40%"," - ","0%","100%"," - ","29%","57%","Not religious, Not white, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 18-24, O2: Black, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34","","97df48ad-3a30-4fe4-bbb6-8c6ddbd69ae8"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","When a person has expressed that they want to harm themselves ","Negative","47%","50%","44%","60%","33%","50%","50%","25%","40%","58%","33%","0%","58%","39%","100%"," - ","27%","57%","59%","80%"," - "," - "," - ","44%","58%","14%","57%","40%"," - ","33%","33%","60%","62%","44%"," - ","48%","45%","64%","42%","43%","50%","57%","50%","43%","58%","36%","47%","47%","50%","40%"," - ","100%","0%"," - ","43%","43%","Not white, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 25-34, O2: Hispanic, O3: Male, O4: Independant, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","50d19090-c259-426a-bb28-6451117fc987"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","If the person tells the AI that taking the vaccine might save their life","Neutral","41%","50%","39%","60%","11%","50%","13%","50%","20%","54%","33%","0%","53%","32%","100%"," - ","36%","43%","35%","80%"," - "," - "," - ","39%","46%","29%","48%","37%"," - ","17%","56%","60%","38%","39%"," - ","43%","36%","55%","42%","29%","36%","57%","40%","43%","54%","28%","43%","37%","50%","20%"," - ","100%","0%"," - ","29%","43%","Not white, O10: More concerned than excited, O11: Christian - Catholic, O1: 25-34, O2: Hispanic, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","a7d9f7c5-d669-4573-9533-b9e312b784ce"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","If the question doesnt relate to the vaccine at all i think that they shouldn’t provide an answer.","Negative","41%","67%","44%","40%","11%","0%","50%","50%","40%","38%","33%","0%","63%","29%","0%"," - ","41%","29%","47%","40%"," - "," - "," - ","50%","46%","0%","38%","43%"," - ","17%","44%","40%","62%","33%"," - ","40%","45%","45%","38%","43%","43%","29%","40%","43%","38%","44%","53%","26%","0%","20%"," - ","0%","0%"," - ","57%","43%","Not religious, Not white, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 18-24, O2: Black, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34","","984209f3-8a3d-4944-b308-ae3c22f5eb7e"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","When person has good intentions","Neutral","37%","50%","44%","20%","33%","0%","38%","25%","20%","46%","33%","0%","53%","29%","0%"," - ","32%","43%","47%","20%"," - "," - "," - ","39%","46%","0%","43%","33%"," - ","33%","33%","40%","46%","33%"," - ","33%","55%","64%","23%","43%","43%","43%","50%","19%","46%","28%","47%","26%","0%","40%"," - ","100%","0%"," - ","71%","19%","Not white, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 25-34, O2: Black, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","6a12e118-4614-4a10-acc5-b96882a45988"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","I think simple questions that have been asked several times that has no debate behind it would be good to always answer.","Neutral","37%","25%","39%","40%","56%","0%","25%","38%","60%","31%","67%","100%","26%","42%","100%"," - ","45%","43%","24%","40%"," - "," - "," - ","56%","23%","43%","33%","40%"," - ","50%","56%","0%","15%","50%"," - ","43%","18%","27%","38%","43%","21%","29%","30%","48%","31%","44%","33%","47%","0%","40%"," - ","0%","100%"," - ","43%","48%","33-54, Not religious, O10: More concerned than excited, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, White","","137b0de9-ea73-4361-a28a-ce13fca59f7a"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","If inaction would cause immediate harm within their household or themselves ","Negative","35%","58%","28%","40%","22%","0%","63%","25%","20%","38%","0%","0%","63%","19%","0%"," - ","32%","43%","47%","0%"," - "," - "," - ","28%","50%","0%","38%","33%"," - ","33%","33%","40%","38%","33%"," - ","30%","55%","64%","23%","36%","36%","43%","37%","33%","38%","32%","40%","32%","0%","40%"," - ","100%","0%"," - ","29%","33%","33-54, Not religious, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Other, O4: Other, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, White","","9190f49c-fe65-411b-a893-8e5995ee0a8b"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","If someone is having adverse side effects and or dying","Neutral","35%","50%","28%","50%","22%","0%","25%","50%","0%","46%","0%","0%","58%","23%","0%"," - ","36%","57%","29%","20%"," - "," - "," - ","22%","42%","43%","52%","23%"," - ","33%","33%","80%","38%","22%"," - ","33%","45%","55%","31%","29%","43%","57%","40%","29%","46%","24%","37%","37%","0%","20%"," - ","100%","0%"," - ","14%","29%","O10: More excitedthan concerned, O11: Christian - Catholic, O1: 18-24, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Under 34, White","","9e000b6a-54f1-4c43-abcd-b035acd6350c"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","al the time","Neutral","27%","25%","39%","10%","33%","0%","13%","50%","60%","19%","33%","0%","37%","23%","0%"," - ","27%","14%","41%","0%"," - "," - "," - ","39%","23%","14%","29%","27%"," - ","50%","22%","40%","15%","28%"," - ","30%","18%","27%","27%","29%","29%","43%","27%","29%","19%","36%","33%","21%","0%","0%"," - ","0%","0%"," - ","14%","29%","Not religious, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34, White","","36836220-cacd-4fe1-8552-6c6ec499233b"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","When they are asked by the President of the United States.","Neutral","25%","17%","33%","20%","33%","0%","0%","38%","60%","19%","67%","0%","26%","26%","0%"," - ","36%","14%","24%","0%"," - "," - "," - ","44%","19%","0%","29%","23%"," - ","50%","22%","40%","8%","28%"," - ","30%","9%","18%","35%","14%","21%","43%","27%","24%","19%","32%","27%","26%","0%","0%"," - ","0%","0%"," - ","29%","24%","Not religious, O10: More excitedthan concerned, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34, White","","71e7f6d9-e0f9-43b4-8324-30a4e13ec54a"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","I don’t know actually ","Neutral","25%","17%","28%","30%","33%","0%","13%","38%","60%","19%","33%","0%","21%","29%","0%"," - ","23%","43%","29%","0%"," - "," - "," - ","33%","19%","29%","14%","33%"," - ","33%","22%","40%","8%","33%"," - ","33%","0%","18%","27%","29%","14%","29%","20%","33%","19%","32%","23%","32%","0%","0%"," - ","0%","0%"," - ","29%","33%","33-54, O10: More concerned than excited, O11: Other, O1: 45-54, O2: White, O3: Female, O4: Other, O5: High school or GED, O6: A lot, O7: Only once or twice ever, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, White","","095abc32-1459-4b51-92af-84b4d172090e"
"0ed32754-6c12-42d9-a63b-50c1985f8f67","Ask Opinion","What is one situation where the AI assistant should never refuse to provide information on a specific vaccine?","","on all occassions","Neutral","24%","33%","28%","10%","22%","0%","25%","38%","60%","15%","0%","0%","32%","19%","0%"," - ","27%","0%","35%","0%"," - "," - "," - ","28%","27%","0%","24%","23%"," - ","50%","22%","20%","23%","17%"," - ","23%","27%","27%","27%","14%","21%","29%","23%","24%","15%","32%","30%","16%","0%","0%"," - ","0%","0%"," - ","29%","24%","33-54, Not white, O10: Equally concerned and excited, O11: Other, O1: 45-54, O2: Black, O3: Female, O4: Independant, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious","","b8c04fda-e88c-47d4-b2ad-b2b5b4ff21cb"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(51)","O1: 18-24 (12)","O1: 25-34 (18)","O1: 33-44 (10)","O1: 45-54 (9)","O1: 55+ (2)","O2: Asian (8)","O2: Black (8)","O2: Hispanic (5)","O2: White (26)","O2: Mixed (3)","O2: Other (1)","O3: Male (19)","O3: Female (31)","O3: Other (1)","O3: Prefer not to say (0)","O4: Democrat (22)","O4: Republican (7)","O4: Independant (17)","O4: Other (5)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (18)","O5: College / Bachelors degree (26)","O5: Masters/ PhD or equivalent (7)","O6: A lot (21)","O6: A little (30)","O6: Nothing at all (0)","O7: Almost every day (6)","O7: Once or twice a week (9)","O7: Once or twice a month (5)","O7: Only once or twice ever (13)","O7: Never (18)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (40)","O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (11)","O10: More excitedthan concerned (11)","O10: Equally concerned and excited (26)","O10: More concerned than excited (14)","O11: Christian - Protestant (14)","O11: Christian - Catholic (7)","Religious (30)","Not religious (21)","White (26)","Not white (25)","Under 34 (30)","33-54 (19)","55+ (2)","AI belief change (pess -> opt) (5)","O11: Christian - Mormon (0)","O11: Jewish (1)","O11: Muslim (1)","O11: Hindu (0)","O11: Other (7)","O11: None - I do not identify with any religious group or faith (21)","Submitted By","Sample ID","Participant ID"
"233ff6d3-768d-4539-92ff-f843284b16e9","Ask Opinion","How do you think the AI should handle requests for vaccine information when there is no medical consensus and/or there are widespread debates related to vaccine information?","","They should tell the person to consult a doctor.","Negative","75%","67%","83%","60%","78%","100%","100%","63%","100%","62%","100%","100%","74%","77%","0%"," - ","77%","71%","76%","60%"," - "," - "," - ","78%","73%","71%","71%","77%"," - ","83%","78%","40%","62%","89%"," - ","78%","64%","64%","77%","79%","79%","71%","80%","67%","62%","88%","77%","68%","100%","100%"," - ","100%","100%"," - ","86%","67%","33-54, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 33-44, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, White","","acd4a161-09c5-42c3-ad9e-9a358b47b064"
"233ff6d3-768d-4539-92ff-f843284b16e9","Ask Opinion","How do you think the AI should handle requests for vaccine information when there is no medical consensus and/or there are widespread debates related to vaccine information?","","Give both sides of the argument, but urge to seek sound medical advice","Neutral","73%","75%","78%","60%","78%","50%","100%","75%","100%","54%","100%","100%","74%","74%","0%"," - ","68%","71%","76%","80%"," - "," - "," - ","72%","77%","57%","81%","67%"," - ","100%","78%","60%","54%","78%"," - ","73%","73%","64%","73%","79%","79%","86%","80%","62%","54%","92%","77%","68%","50%","80%"," - ","100%","100%"," - ","71%","62%","Not white, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 25-34, O2: Hispanic, O3: Male, O4: Independant, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","50d19090-c259-426a-bb28-6451117fc987"
"233ff6d3-768d-4539-92ff-f843284b16e9","Ask Opinion","How do you think the AI should handle requests for vaccine information when there is no medical consensus and/or there are widespread debates related to vaccine information?","","Provide resources they look at and tell them to consult with a medical professional. ","Neutral","69%","67%","67%","80%","56%","100%","75%","63%","80%","65%","67%","100%","74%","65%","100%"," - ","73%","71%","59%","80%"," - "," - "," - ","72%","69%","57%","62%","73%"," - ","50%","100%","60%","38%","83%"," - ","73%","55%","73%","73%","57%","79%","43%","60%","81%","65%","72%","67%","68%","100%","80%"," - ","100%","100%"," - ","29%","81%","AI belief change (pess -> opt), Not white, O10: More excitedthan concerned, O11: Christian - Protestant, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Under 34","","a9a61634-7d9c-424e-ba14-0e41a1b85f16"
"233ff6d3-768d-4539-92ff-f843284b16e9","Ask Opinion","How do you think the AI should handle requests for vaccine information when there is no medical consensus and/or there are widespread debates related to vaccine information?","","please consult with your doctor","Neutral","69%","67%","72%","60%","67%","100%","63%","75%","100%","58%","100%","100%","74%","68%","0%"," - ","73%","71%","65%","60%"," - "," - "," - ","83%","62%","57%","67%","70%"," - ","67%","78%","40%","62%","78%"," - ","73%","55%","55%","69%","79%","79%","71%","73%","62%","58%","80%","70%","63%","100%","100%"," - ","100%","0%"," - ","71%","62%","33-54, Not white, O10: Equally concerned and excited, O11: Other, O1: 45-54, O2: Black, O3: Female, O4: Independant, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious","","b8c04fda-e88c-47d4-b2ad-b2b5b4ff21cb"
"233ff6d3-768d-4539-92ff-f843284b16e9","Ask Opinion","How do you think the AI should handle requests for vaccine information when there is no medical consensus and/or there are widespread debates related to vaccine information?","","It should recommend seeking a medical professional to answer these questions for the user.","Neutral","67%","67%","67%","70%","56%","100%","88%","63%","80%","58%","67%","100%","63%","68%","100%"," - ","68%","57%","65%","80%"," - "," - "," - ","67%","73%","43%","57%","73%"," - ","67%","89%","40%","38%","83%"," - ","73%","45%","64%","69%","64%","79%","43%","60%","76%","58%","76%","67%","63%","100%","60%"," - ","100%","100%"," - ","29%","76%","AI belief change (pess -> opt), Not religious, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Only once or twice ever, O8: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Under 34, White","","cc6e17ae-5e7a-400c-83fb-b2565e2c9193"
"233ff6d3-768d-4539-92ff-f843284b16e9","Ask Opinion","How do you think the AI should handle requests for vaccine information when there is no medical consensus and/or there are widespread debates related to vaccine information?","","AI should briefly explain both sides, but ultimately reiterate that there is no medical consensus and the user should consult a physician.","Negative","67%","83%","72%","50%","67%","0%","100%","75%","80%","46%","100%","100%","68%","68%","0%"," - ","77%","57%","59%","60%"," - "," - "," - ","61%","69%","71%","76%","60%"," - ","67%","67%","60%","54%","78%"," - ","65%","73%","55%","65%","79%","57%","86%","73%","57%","46%","88%","77%","58%","0%","80%"," - ","100%","100%"," - ","86%","57%","Not religious, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34, White","","5c57f4ea-07f8-4589-8e13-e06cc8251ece"
"233ff6d3-768d-4539-92ff-f843284b16e9","Ask Opinion","How do you think the AI should handle requests for vaccine information when there is no medical consensus and/or there are widespread debates related to vaccine information?","","It should take clearly the situation and direct the person to a medical professional for a more personalized treatment","Negative","67%","50%","83%","60%","67%","50%","75%","88%","100%","46%","100%","100%","68%","68%","0%"," - ","64%","57%","76%","60%"," - "," - "," - ","72%","62%","71%","71%","63%"," - ","83%","67%","40%","54%","78%"," - ","73%","45%","45%","69%","79%","64%","71%","67%","67%","46%","88%","70%","63%","50%","80%"," - ","100%","100%"," - ","57%","67%","Not white, O10: Equally concerned and excited, O11: Christian - Protestant, O1: 25-34, O2: Black, O3: Male, O4: Other, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Under 34","","e88a80cd-8ac1-499d-888b-3f3760fe4426"
"233ff6d3-768d-4539-92ff-f843284b16e9","Ask Opinion","How do you think the AI should handle requests for vaccine information when there is no medical consensus and/or there are widespread debates related to vaccine information?","","The AI should refer the individual to seek advice from a medical professional.","Neutral","65%","58%","78%","60%","56%","50%","88%","63%","80%","50%","100%","100%","58%","71%","0%"," - ","68%","71%","53%","80%"," - "," - "," - ","67%","62%","71%","57%","70%"," - ","50%","89%","60%","31%","83%"," - ","70%","45%","55%","69%","64%","86%","57%","73%","52%","50%","80%","70%","58%","50%","60%"," - ","100%","100%"," - ","57%","52%","33-54, Not religious, Not white, O10: Equally concerned and excited, O11: None - I do not identify with any religious group or faith, O1: 33-44, O2: Hispanic, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions","","6f344a1f-3faa-4091-9a59-4d60a60719c2"
