,timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
577,1517955857774,Wed Feb 07 05:24:17 WIB 2018,296,428,1,0,-1,"We need Drivers Education to be required to get a license, our drivers are terrible, and more officers observing intersections."
578,1517955767973,Wed Feb 07 05:22:47 WIB 2018,295,8,400,36,1,Our city should make a bid for Google Fiber to help compete with Spectrum and AT&T.
579,1517955576951,Wed Feb 07 05:19:36 WIB 2018,294,8,1,0,-1,"There are way too many lights along Scottsville Road, and it negatively impacts traffic flow at all times of day."
580,1517955510683,Wed Feb 07 05:18:30 WIB 2018,293,8,202,54,1,"There are intersections such as the access road along Scottsville that to be reworked, possibly into roundabout or similar designs."
581,1517955193388,Wed Feb 07 05:13:13 WIB 2018,292,456,452,52,1,Spectrum should have competition and not a monopoly. Rates should be regulated by city county government
582,1517955178952,Wed Feb 07 05:12:58 WIB 2018,291,428,1,0,-1,Drivers Education classes should be required!!!
583,1517954386464,Wed Feb 07 04:59:46 WIB 2018,290,453,1,0,-1,"Broadband should be expanded to places like Rockfield, Woodburn, and Alvaton."
584,1517954248504,Wed Feb 07 04:57:28 WIB 2018,289,453,45,62,1,"If we cut a major program, WKU would lose in the revenue the program brings in, ultimately costing more money."
585,1517954062066,Wed Feb 07 04:54:22 WIB 2018,288,453,1,0,-1,"If it were remodeled, it shouldn’t be by tax dollars because it is not owned by the city or county."
586,1517953687698,Wed Feb 07 04:48:07 WIB 2018,287,437,53,35,1,parks and rec should promote and support pickleball for older citizens
587,1517953108777,Wed Feb 07 04:38:28 WIB 2018,286,434,366,92,1,The entire bypass area is an eyesore and there needs to be a concerted effort like a TIF to revitalize this crucial part of town.
588,1517952797044,Wed Feb 07 04:33:17 WIB 2018,284,375,1,0,-1,Get rid of anonymous submissions to cut back on the malarkey in here.
589,1517952817506,Wed Feb 07 04:33:37 WIB 2018,285,439,175,33,1,Bowling Green should try to emulate Owensboro's Friday night programs downtown.
590,1517952548918,Wed Feb 07 04:29:08 WIB 2018,283,428,242,96,1,"Driving in this town very dangerous, Drivers Education classes should be required for all new drivers!!!"
591,1517952272870,Wed Feb 07 04:24:32 WIB 2018,282,411,214,38,1,Many drivers fail to stop as traffic lights turn red.  As many as 3 cars will travel through an intersection after light has changed to red.
592,1517952244228,Wed Feb 07 04:24:04 WIB 2018,281,404,1,0,-1,Bowling Green needs a fairness ordinance to protect the community against discrimination
593,1517951662279,Wed Feb 07 04:14:22 WIB 2018,280,413,97,65,1,The feeder road at Shive Lane and Scottsville Road need to be closed off. It is very dangerous.
594,1517951040790,Wed Feb 07 04:04:00 WIB 2018,279,410,409,38,1,New developments should help pay to widen the roads in the areas where they are increasing traffic.
595,1517949919463,Wed Feb 07 03:45:19 WIB 2018,278,0,42,40,1,city officials might look into layoff practices on jobs in bowling green ky
596,1517949844995,Wed Feb 07 03:44:04 WIB 2018,277,0,15,42,1,if there was a law for employers to pay back on bad layoffs and cutbacks
597,1517948677480,Wed Feb 07 03:24:37 WIB 2018,276,0,357,63,1,Bike lanes that are wide enough to safely ride on without fear of being hit by passing cars.
598,1517947035273,Wed Feb 07 02:57:15 WIB 2018,275,403,382,46,1,"We need urban planning to ensure that mixed use housing, shopping and new neighborhoods are created to make our community better"
599,1517946751028,Wed Feb 07 02:52:31 WIB 2018,274,403,1,0,-1,More connected bike lanes that are wide enough to safely ride on without fear of being hit by passing cars
600,1517944992541,Wed Feb 07 02:23:12 WIB 2018,273,402,331,54,1,"I hope BG can one day link the short, scattered bicycle paths."
601,1517944540231,Wed Feb 07 02:15:40 WIB 2018,272,372,71,62,1,big projeck in city sould be vote by people
602,1517944337381,Wed Feb 07 02:12:17 WIB 2018,271,372,1,2,-1,employers  if there was a law pay back on bad lay off and cut back
603,1517944218121,Wed Feb 07 02:10:18 WIB 2018,270,372,1,0,-1,city official  might look in to lay off on jobs in bowling green ky
604,1517943534974,Wed Feb 07 01:58:54 WIB 2018,266,393,355,41,1,Job training programs for lower income
605,1517943736796,Wed Feb 07 02:02:16 WIB 2018,269,393,176,58,1,Encourage connection between the wealthy and the poor
606,1517943573201,Wed Feb 07 01:59:33 WIB 2018,268,393,389,79,1,More public transportation options--be creative
607,1517943542332,Wed Feb 07 01:59:02 WIB 2018,267,393,333,260,1,Higher minimum wage
608,1517943292659,Wed Feb 07 01:54:52 WIB 2018,259,393,1,0,-1,Expanded bus system
609,1517943477750,Wed Feb 07 01:57:57 WIB 2018,265,393,258,66,1,Improved businesses such as banks and groceries in lowest income areas
610,1517943437988,Wed Feb 07 01:57:17 WIB 2018,264,393,54,101,1,Arts-based charter schools
611,1517943427833,Wed Feb 07 01:57:07 WIB 2018,263,393,294,48,1,Post-secondary training programs for special education students.
612,1517943385879,Wed Feb 07 01:56:25 WIB 2018,262,393,364,54,1,More technical education programs for non-graduates of high school
613,1517943333673,Wed Feb 07 01:55:33 WIB 2018,261,393,1,0,-1,More sidewalks!
614,1517943319650,Wed Feb 07 01:55:19 WIB 2018,260,393,157,110,1,Rental assistance programs
615,1517942288985,Wed Feb 07 01:38:08 WIB 2018,258,323,375,83,1,Busy roads like the by pass either need turn lanes or block left hand turns except at stop lights.
616,1517939929487,Wed Feb 07 00:58:49 WIB 2018,257,391,1,0,-1,"This forum is corrupt. Several submitted comments that were filtered out. No political agenda, just very specific public needs silenced."
617,1517936691402,Wed Feb 07 00:04:51 WIB 2018,256,387,338,70,1,BG needs more Summer weekend festivals/activities
618,1517935287896,Tue Feb 06 23:41:27 WIB 2018,255,383,1,0,-1,Immigrants and refugees are part of our local economy and society. We should make them feel welcomed.
619,1517935133534,Tue Feb 06 23:38:53 WIB 2018,254,383,1,0,-1,Bring Trader Joe's to BG!
620,1517935102259,Tue Feb 06 23:38:22 WIB 2018,253,383,1,0,-1,We need en efficient public transportation system.
621,1517934939467,Tue Feb 06 23:35:39 WIB 2018,252,383,1,0,-1,"Develop sidewalks and bike paths. Create neighborhoods where people likes to socialize. Encourage local businesses, restaurants and cafes."
622,1517933395003,Tue Feb 06 23:09:55 WIB 2018,251,380,431,109,1,"Make it a walking city. Sidewalks along the main avenues (scottsville rd, campbell ln, 31 bypass) with plants, benches, art pieces."
623,1517933035242,Tue Feb 06 23:03:55 WIB 2018,250,277,159,55,1,"When you prioritize the safety of people over automobile speed, all kinds of positive things happen. #slowthecars"
624,1517930499817,Tue Feb 06 22:21:39 WIB 2018,249,372,1,0,-1,we pay taxes but we dont get a force
625,1517928402865,Tue Feb 06 21:46:42 WIB 2018,248,365,193,78,1,"Shopping should be spread across all four corners of the county, so the traffic on Scottsville rd and Campbell lane will be improved."
626,1517926356755,Tue Feb 06 21:12:36 WIB 2018,246,0,57,41,1,Some local doctors order too many tests.
627,1517926179874,Tue Feb 06 21:09:39 WIB 2018,245,210,307,88,1,"With jails crowded, it seems many are first time offenders of crimes that hurt no one, nor property. Seems rehab would be better."
628,1517923369279,Tue Feb 06 20:22:49 WIB 2018,244,360,327,37,1,Develop a manufacturing Work training program for jail inmates that qualify
629,1517900002575,Tue Feb 06 13:53:22 WIB 2018,243,8,368,64,1,"Funding and support should be given to the existing BG buses, to expand their service area and improve accessibility."
630,1517899888303,Tue Feb 06 13:51:28 WIB 2018,242,8,91,98,1,"Rental property taxes should be reduced for private landlords to encourage them to develop more, as opposed to large ones like Chandler."
631,1517899762322,Tue Feb 06 13:49:22 WIB 2018,241,8,362,42,1,"We need to focus more on the existing housing in BG, including renovations and improvements."
632,1517890212187,Tue Feb 06 11:10:12 WIB 2018,240,345,46,40,1,District judges are biased towards large local companies to the detriment of individuals.
633,1517890113117,Tue Feb 06 11:08:33 WIB 2018,239,345,1,0,-1,Graves Gilbert doctors order too many tests.
634,1517890036093,Tue Feb 06 11:07:16 WIB 2018,238,345,1,0,-1,"Graves Gilbert Clinic has developed a monopoly on healthcare in Warren County and has driven away many skilled providers, decreasing choice."
635,1517889939860,Tue Feb 06 11:05:39 WIB 2018,237,0,315,33,1,Invest in the youth.
636,1517889926906,Tue Feb 06 11:05:26 WIB 2018,236,0,227,18,1,Actually teach HS students useful things.
637,1517886931618,Tue Feb 06 10:15:31 WIB 2018,235,340,1,0,-1,Better public transport. Actually teach HS students useful things. Legalize medical marijuana. Invest in the youth.
638,1517885408866,Tue Feb 06 09:50:08 WIB 2018,234,36,1,0,-1,"2015-2016 Budget included 42 Million in occupational taxes.  Take it to 43.5 million, $500 rent for student homeless fam. @ 1.91% occ. tax"
639,1517885189838,Tue Feb 06 09:46:29 WIB 2018,233,36,127,86,1,7% of Paker-Bennett &  3.7% of Bristow homeless. I will pay 6 cents per $100 income to end homelessness for school-age families via Apt. $
640,1517884850448,Tue Feb 06 09:40:50 WIB 2018,232,36,237,145,1,"City had 109 homeless students in 2017, County Had 112.  Housing those families temporarily is worth raising tax rate from 1.85% to 1.91%."
641,1517870759804,Tue Feb 06 05:45:59 WIB 2018,225,323,42,79,1,I would love to see a Texas Roadhouse in Bowling Green
642,1517876281268,Tue Feb 06 07:18:01 WIB 2018,231,329,160,128,1,Bowling Green has many excellent non-public schools; more should be done to make these options available to diverse and low-income families.
643,1517876025972,Tue Feb 06 07:13:45 WIB 2018,230,329,50,119,1,"The Fairness Ordinance, as currently proposed, poses insufficient protection for religious conscience and should be revised accordingly."
644,1517871214949,Tue Feb 06 05:53:34 WIB 2018,229,189,300,87,1,Internet services should be a public municipality.
645,1517870976085,Tue Feb 06 05:49:36 WIB 2018,228,323,417,26,1,We need to grow the internet infrastructure particularly in growing areas of the county like Alvaton.
646,1517870888710,Tue Feb 06 05:48:08 WIB 2018,227,323,192,120,1,We need to block left turns on the busy parts of the by-pass so people don't block everyone else trying to turn.
647,1517870783878,Tue Feb 06 05:46:23 WIB 2018,226,323,111,29,1,The WKU Nursing Program should be expanded so we have more nurses
648,1517870604494,Tue Feb 06 05:43:24 WIB 2018,224,324,1,0,-1,"More food options (Chick-fil-A, Wendy's or Steak 'n Shake, etc) would be nice at the entrance of South Glen Gables on Nashville Road."
649,1517869925659,Tue Feb 06 05:32:05 WIB 2018,223,322,144,60,1,Rent is too expensive inside the city limits.
650,1517869237357,Tue Feb 06 05:20:37 WIB 2018,222,290,411,76,1,"Develop the Greenway so that the paved trail is continuous and reaches major parts of the city including the square, WKU, GM, and others."
651,1517867440096,Tue Feb 06 04:50:40 WIB 2018,221,314,523,235,1,"Bowling Green's refugee, immigrant, and international student population improves the university and the community."
652,1517865774581,Tue Feb 06 04:22:54 WIB 2018,220,314,391,89,1,Stronger tenant and renters rights. Landlord accountability for keeping properties in good shape. So many overpriced dilapidated rentals.
653,1517865748485,Tue Feb 06 04:22:28 WIB 2018,219,313,147,80,1,New home zoning should be for single family dwellings rather than multi-family units (apartments).
654,1517865135266,Tue Feb 06 04:12:15 WIB 2018,218,308,438,86,1,Developing more bike trails into surrounding areas of the city would allow for a more developed both transport and recreational experiences
655,1517864970044,Tue Feb 06 04:09:30 WIB 2018,217,305,1,0,-1,A fairness ordinance and implementation of tenant's rights would make this community more progressive and fair.
656,1517864871510,Tue Feb 06 04:07:51 WIB 2018,216,307,1,0,-1,A second Chick-fil-A location should be built at the entrance of South Glen Gables across from South Warren High School.
657,1517864783543,Tue Feb 06 04:06:23 WIB 2018,215,305,486,59,1,"A clean, efficient public transportation system would be a huge help to those with limited ability or desire to drive."
658,1517864633028,Tue Feb 06 04:03:53 WIB 2018,214,305,526,87,1,More bike trails and walking trails would be a great addition.
659,1517864572451,Tue Feb 06 04:02:52 WIB 2018,213,305,323,114,1,"We need to make it worthwhile for builders to create more quality affordable rental units for residents, rather than more luxury units."
660,1517864333206,Tue Feb 06 03:58:53 WIB 2018,212,299,308,110,1,Leash laws should be more strictly enforced in both the city and county
661,1517863553679,Tue Feb 06 03:45:53 WIB 2018,211,295,1,0,-1,BG/WC won't be able to do much because so much of this forum is full of crap that has nothing to do with city/county governments.
662,1517863371432,Tue Feb 06 03:42:51 WIB 2018,210,265,6,8,-1,Someone needs to recruit Aldi to build a store on Nashville Road next to SWHS to serve the growing neighborhoods in the area.
663,1517862993048,Tue Feb 06 03:36:33 WIB 2018,209,301,324,65,1,Traffic improvement on the so-called Bypass.  Most cities actually have a bypass.  Bowling Green doesn't have one.
664,1517862697433,Tue Feb 06 03:31:37 WIB 2018,208,298,293,34,1,"BG has a bad problem with littering.  My husband and I fill up to 5 recycle bins every week between downtown and campus, cleaning it all up."
665,1517862595304,Tue Feb 06 03:29:55 WIB 2018,207,0,120,42,1,Relax restrictions on fencing in Home Owners Associations to promote people keeping animals on leashes or in fenced yards.
666,1517862519869,Tue Feb 06 03:28:39 WIB 2018,206,0,241,86,1,Better ordinances on keeping animals on leashes or in fenced areas are needed.
667,1517862497139,Tue Feb 06 03:28:17 WIB 2018,205,282,266,122,1,Refugees and immigrants are welcome next door.
668,1517862477812,Tue Feb 06 03:27:57 WIB 2018,204,277,89,61,1,Why has the Police stop enforcing parking regulations? Park any way any direction. Is it time for a separate Traffic Enforcement Division?
669,1517862441417,Tue Feb 06 03:27:21 WIB 2018,203,0,197,82,1,Sidewalks are needed along Gary Farms Blvd
670,1517862348148,Tue Feb 06 03:25:48 WIB 2018,202,277,179,51,1,"Residential Parking Permits for areas near WKU. We can rescue our yards from parking. We pay property taxes for the students' convenience,"
671,1517862288328,Tue Feb 06 03:24:48 WIB 2018,201,0,481,17,1,Bowling Green needs more competitive internet rates.
672,1517862279199,Tue Feb 06 03:24:39 WIB 2018,200,0,550,24,1,Bowling Green needs more competitive cable rates.
673,1517862188149,Tue Feb 06 03:23:08 WIB 2018,199,289,151,147,1,Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit
674,1517861995835,Tue Feb 06 03:19:55 WIB 2018,198,289,1,0,-1,Bowling Green needs more competitive cable and internet rates.
675,1517861959193,Tue Feb 06 03:19:19 WIB 2018,197,289,1,0,-1,Bowling Green needs a Fairness Ordinance.
676,1517861821698,Tue Feb 06 03:17:01 WIB 2018,196,289,477,87,1,Bowling Green needs to attract business like Costco and Trader Joe's to keep residents from driving to Nashville on weekends
677,1517861779508,Tue Feb 06 03:16:19 WIB 2018,195,289,1,0,-1,Bowling Green needs far more bike paths AND to put sidewalks along Gary Farms Blvd
678,1517861754638,Tue Feb 06 03:15:54 WIB 2018,194,291,1,0,-1,"More choices when it comes to internet. BGMU has been offering service to businesses for a while, they should expand to offer to residents."
679,1517861363524,Tue Feb 06 03:09:23 WIB 2018,193,284,30,57,1,"A favorite place to visit (elsewhere) is a park filled with gently used toys (donated).  It inspires imagination, creativity and sharing."
680,1517861218836,Tue Feb 06 03:06:58 WIB 2018,192,272,119,59,1,Require new downtown developments to become LEED certified
681,1517861204476,Tue Feb 06 03:06:44 WIB 2018,191,272,380,106,1,"Increase green spaces, especially near mall, to decrease congestion and improve ""green"" status"
682,1517861153613,Tue Feb 06 03:05:53 WIB 2018,190,278,389,87,1,Institute a business development grant that encourages WKU grads to stay in Bowling Green by starting local businesses.
683,1517861106462,Tue Feb 06 03:05:06 WIB 2018,189,278,386,157,1,"Encourage local business development with grants, etc. For a city this size, it is ridiculous that we have basically one local coffee shop!"
684,1517861074428,Tue Feb 06 03:04:34 WIB 2018,188,272,1,0,-1,Better ordinances on keeping animals on leashes or in fenced areas. Relaxed restrictions on fencing in HOAs to promote it.
685,1517861047596,Tue Feb 06 03:04:07 WIB 2018,187,272,354,58,1,"Better incorporation of university resources in community, including Kentucky Museum."
686,1517861044056,Tue Feb 06 03:04:04 WIB 2018,186,278,1,0,-1,Time the traffic lights correctly.
687,1517861035455,Tue Feb 06 03:03:55 WIB 2018,185,274,489,260,1,Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.
688,1517861023344,Tue Feb 06 03:03:43 WIB 2018,184,272,442,104,1,"Install new sidewalks along major roads, like Three Springs, and city-wide bike routes, to decrease likelihood of accidents"
689,1517860989430,Tue Feb 06 03:03:09 WIB 2018,183,272,485,59,1,"We should focus downtown development dollars on rehabilitation and reuse of buildings that can be done so, rather than building new."
690,1517860988069,Tue Feb 06 03:03:08 WIB 2018,182,274,508,50,1,The arts enrich our city.
691,1517860973452,Tue Feb 06 03:02:53 WIB 2018,181,274,369,46,1,The university and city should develop stronger mutually beneficial partnerships.
692,1517860964605,Tue Feb 06 03:02:44 WIB 2018,180,264,426,72,1,"Bowling Green needs Community Enrichment Classes that include woodworking, welding, gardening and general home beautification for hobbyist."
693,1517860924979,Tue Feb 06 03:02:04 WIB 2018,179,279,406,116,1,Zoning changes should only be made with the consent of a majority of the neighbors in the affected area.
694,1517860910436,Tue Feb 06 03:01:50 WIB 2018,178,274,344,40,1,It would be great if people in neighborhoods could get to know each other better and neighborhoods were like small communities of neighbors.
695,1517860844231,Tue Feb 06 03:00:44 WIB 2018,177,274,542,75,1,People in Bowling Green should not be discriminated against based on their sexual orientation.
696,1517860776562,Tue Feb 06 02:59:36 WIB 2018,176,276,252,183,1,Enact rent control laws to stabilize the constant increase in rates.
697,1517860615518,Tue Feb 06 02:56:55 WIB 2018,175,271,1,0,-1,Please pass a Fairness Ordinance!
698,1517860154517,Tue Feb 06 02:49:14 WIB 2018,174,92,282,78,1,Bowling Green needs stricter code enforcement on property use and condition in some neighborhoods.
699,1517860034415,Tue Feb 06 02:47:14 WIB 2018,173,265,1,0,-1,A second Chick-fil-A should be built at the entrance of South Glen Gables across from South Warren High School
700,1517859957408,Tue Feb 06 02:45:57 WIB 2018,172,0,43,27,1,The road closure between Shawnee and Patton Way makes access to Nashville Rd take 3 times as long and is a major annoyance.
701,1518273387943,Sat Feb 10 21:36:27 WIB 2018,481,996,1,0,-1,"Too much traffic congestion on scottsville rd/south bowling green area while the northern end doesn't have as many businesses, restaurants."
702,1518271418340,Sat Feb 10 21:03:38 WIB 2018,480,994,1,0,-1,Consideration of the development of mass transit options should be part of traffic flow discussion.
703,1518270717804,Sat Feb 10 20:51:57 WIB 2018,479,993,1,0,-1,I think BG/Warren Co. needs an indoor public swimming pool.  There are large fees with the few currently available indoor pools.
704,1518268045661,Sat Feb 10 20:07:25 WIB 2018,478,980,41,14,1,Complete the ky. 185 restructuring project.
705,1518267795038,Sat Feb 10 20:03:15 WIB 2018,477,985,1,0,-1,Rural areas of Warren county should have access to high speed internet.
706,1518240350785,Sat Feb 10 12:25:50 WIB 2018,476,326,134,20,1,"We have an estimated 125,000 people but we still don't have a hospital that is trauma center and have to ship everyone to TN or Louisville."
707,1518237856838,Sat Feb 10 11:44:16 WIB 2018,475,965,156,37,1,City/county parks should be focused on creating and maintain green places for residents to join.Avoid cement parking and adding buildings
708,1518237849494,Sat Feb 10 11:44:09 WIB 2018,474,973,1,0,-1,Affordable housing
709,1518237803810,Sat Feb 10 11:43:23 WIB 2018,473,973,123,24,1,Higher paying jobs- the ability to move up with reasonable raises.
710,1518235194429,Sat Feb 10 10:59:54 WIB 2018,472,954,1,0,-1,"The city needs to be more walkable for everyone.  need sidewalks!  Parks for walking in nature, forget the ball fields."
711,1518232480839,Sat Feb 10 10:14:40 WIB 2018,471,952,140,15,1,Curbside Recycling and/or Recycle Center in South Warren County
712,1518227950992,Sat Feb 10 08:59:10 WIB 2018,470,945,33,31,1,It is easy to find a good job in Warren County.
713,1518227925470,Sat Feb 10 08:58:45 WIB 2018,469,945,33,11,1,The Kentucky Career Center on Chestnut is a great resource to locate employment.
714,1518226952961,Sat Feb 10 08:42:32 WIB 2018,468,944,54,39,1,"Widen Cemetry Road, Russellville Road, Lover’s Lane, Campbell Lane, The Old ByPass, and Scotsville Road from old ByPass to Natcher Parkway."
715,1518226448750,Sat Feb 10 08:34:08 WIB 2018,467,942,36,27,1,"Work,with State to complete a wide loop from Scottsville Road across N I65 to N Natcher Pk way."
716,1518215876166,Sat Feb 10 05:37:56 WIB 2018,463,923,1,0,-1,NGO teaching homeless to work during elite-only lunch hours is less effective than 5 cents per $ 100 eliminating family homelessness.
717,1518222695004,Sat Feb 10 07:31:35 WIB 2018,466,936,182,44,1,Bowling green needs to work in beautifying the city . More Boulvard like roads with planted flowers and reducing overhead utility clusters.
718,1518216190738,Sat Feb 10 05:43:10 WIB 2018,465,909,1,0,-1,Leash laws should be enacted and enforced in the county as they are in the city.
719,1518215885809,Sat Feb 10 05:38:05 WIB 2018,464,908,1,0,-1,The Medical Center Health Sciences building which now houses the WKU Nursing program tripled the number of students on day 1.
720,1518215702378,Sat Feb 10 05:35:02 WIB 2018,462,908,1,0,-1,No elected official can vote on any ordinance or law that would directly benefit themselves or their family.  That is the law.
721,1518211963230,Sat Feb 10 04:32:43 WIB 2018,461,914,1,0,-1,Traffic flow throughout the city needs to be greatly improved.
722,1518208739409,Sat Feb 10 03:38:59 WIB 2018,460,0,137,47,1,Noise ordinances should be enacted and enforced in the county as they are in the city.
723,1518208730670,Sat Feb 10 03:38:50 WIB 2018,459,0,89,26,1,Lease laws should be enacted and enforced in the county as they are in the city.
724,1517859339907,Tue Feb 06 02:35:39 WIB 2018,171,261,259,43,1,Bowling Green should spend less time redoing the same sidewalks over and over again and focus on the areas that actually need improvement.
725,1517859013196,Tue Feb 06 02:30:13 WIB 2018,170,259,388,97,1,Bowling Green should pass the Uniform Residential Landlord and Tenant Act (or URLTA) to ensure basic standards for landlords and tenants.
726,1517857845294,Tue Feb 06 02:10:45 WIB 2018,169,256,1,0,-1,Arcade Bar
727,1517857017912,Tue Feb 06 01:56:57 WIB 2018,168,253,416,20,1,"When resurfacing a roadway, attention should be given to making the manhole covers level with the new surface."
728,1517856528963,Tue Feb 06 01:48:48 WIB 2018,167,166,280,41,1,"Unelected school board officials should not have the power to create, add, or increase ""school taxes""."
729,1517855097584,Tue Feb 06 01:24:57 WIB 2018,166,240,1,0,-1,Why on earth is the road closed between Shawnee and Patton Way? Getting from there to Nashville Rd takes 3 times as long.
730,1517855045909,Tue Feb 06 01:24:05 WIB 2018,165,240,375,62,1,Wish the airport would get better flights. WheelsUp was cool but need more locations. Sad Owensboro is so far ahead there.
731,1517854888968,Tue Feb 06 01:21:28 WIB 2018,162,240,108,115,1,Like Steamers but hate they ruined that historic building
732,1517854968716,Tue Feb 06 01:22:48 WIB 2018,164,240,50,106,1,Cops are overzealous in BG. So little crime they try to create trouble. Need to ease off. This city is plenty safe.
733,1517854916368,Tue Feb 06 01:21:56 WIB 2018,163,240,440,135,1,Need more bike lanes and biker friendly resources
734,1517854844363,Tue Feb 06 01:20:44 WIB 2018,161,240,1,0,-1,We should have some riverwalk like Owensboro has. Would embrace Bowling Green's character and provide place for City activities.
735,1517854818713,Tue Feb 06 01:20:18 WIB 2018,160,0,213,96,1,There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.
736,1517854773930,Tue Feb 06 01:19:33 WIB 2018,159,240,208,50,1,We need to commit more resources to the North-Northeast ends of town. Blue collar people who help make Bowling Green what is. Too neglected.
737,1517854706976,Tue Feb 06 01:18:26 WIB 2018,158,240,315,62,1,"SKYPAC needs to bring in younger, more entertaining acts. It will fall apart if they keep only catering to 50+. Could be a great venue."
738,1517854634173,Tue Feb 06 01:17:14 WIB 2018,157,240,310,110,1,We need more businesses like White Squirrel and Nats in BG. They add character to our town. Done with the Olive Garden and Belks.
739,1517854578247,Tue Feb 06 01:16:18 WIB 2018,156,240,348,123,1,The intersection at Taco Bell and KFC is a nightmare
740,1517853461183,Tue Feb 06 00:57:41 WIB 2018,140,240,247,74,1,Big names and corporations get away with too much. We need fairer regulation and level playing fields for the small and big guys alike.
741,1517854325831,Tue Feb 06 01:12:05 WIB 2018,155,240,471,28,1,We need to promote competition in town for Charter. AT&T isn't much better and doesn't serve everywhere. Need more fiber to the homes.
742,1517854043176,Tue Feb 06 01:07:23 WIB 2018,150,240,204,42,1,We need look for a Natcher connection on Three Springs or Elrod Rd
743,1517854287201,Tue Feb 06 01:11:27 WIB 2018,154,240,437,67,1,Every railroad crossing needs an elevating arm. Too many near accidents for something so inexpensive.
744,1517854249445,Tue Feb 06 01:10:49 WIB 2018,153,240,118,77,1,The Old Morgantown Rd train crossing needs either an underpass or an overpass
745,1517854113939,Tue Feb 06 01:08:33 WIB 2018,152,240,63,68,1,There is too much continuous road work going on downtown. They need to get it together.
746,1517854079561,Tue Feb 06 01:07:59 WIB 2018,151,240,192,126,1,We should think about moving the airport. Too much high dollar land going to waste right now.
747,1517854015582,Tue Feb 06 01:06:55 WIB 2018,149,240,341,43,1,Why isn't Nashville Rd between the roundabout and Campbell Ln wider? Getting stuck there at 5 o'clock is a plague.
748,1517853970212,Tue Feb 06 01:06:10 WIB 2018,148,240,373,65,1,The access roads off Scottsville Rd are terrible. They provide constant traffic jams and can be dangerous. We need to budget to fix them.
749,1517853902297,Tue Feb 06 01:05:02 WIB 2018,147,240,303,57,1,The homeless population is getting out of hand. We need to find better methods for curtailing and rehabing and keeping them off the streets.
750,1517853825859,Tue Feb 06 01:03:45 WIB 2018,146,240,447,63,1,Our sidewalks need more connectivity. It's too piecemealed and makes some areas unusable.
751,1517853774020,Tue Feb 06 01:02:54 WIB 2018,145,240,217,49,1,There should be greater checks on our County and City executives. They don't wield too much power but they do wield far too much influence.
752,1517853715628,Tue Feb 06 01:01:55 WIB 2018,144,240,431,66,1,We should be incentivizing higher paying jobs coming to BG. Cost of living is outrunning wages and it's starting to be a problem.
753,1517853659120,Tue Feb 06 01:00:59 WIB 2018,143,240,84,111,1,You shouldn't be required to pay County taxes if you live in the City (but not the other way around). It makes no sense.
754,1517853588475,Tue Feb 06 00:59:48 WIB 2018,142,240,472,103,1,There is not enough done for tourism in Warren Co. We offer much more than Corvettes and we should be promoting other activities.
755,1517853538808,Tue Feb 06 00:58:58 WIB 2018,141,240,267,128,1,There are too many apartments being built. Our economy can't continue to support it. There will be a bust & it might be sooner than later.
756,1517853205334,Tue Feb 06 00:53:25 WIB 2018,139,92,192,162,1,Bowling Green City Commission needs to pass an ordinance banning the sale or use of large fireworks in the city limits.
757,1517852744245,Tue Feb 06 00:45:44 WIB 2018,138,239,372,73,1,Publicizing more cultural activities other than the Bowling Green International Festival.
758,1517846827293,Mon Feb 05 23:07:07 WIB 2018,137,36,2,0,-1,Majority rule doesn't count if majority votes no to spending 6 cents per $100 to eliminate homelessness for hundreds of school children.
759,1517846508615,Mon Feb 05 23:01:48 WIB 2018,136,36,42,111,1,"The city should craft a very simple fairness ordinance, saying no discrimination acquiring housing, but not giving LGBTQ EEOC Bypass @work"
760,1517845145082,Mon Feb 05 22:39:05 WIB 2018,135,210,528,54,1,"Cable companies need competition and not be allowed to raise rates of  customers. Once you sign on, that is your rate unless you upgrade."
761,1517843952561,Mon Feb 05 22:19:12 WIB 2018,134,203,3,0,-1,BGMU should introduce residential internet service to compete with Spectrum.
762,1517843771249,Mon Feb 05 22:16:11 WIB 2018,133,206,2,0,-1,The city needs to make McDonald's lower the cost of a Big Mac to $.50.
763,1517843766492,Mon Feb 05 22:16:06 WIB 2018,132,203,214,87,1,Residents using septic tanks should not be charged for waste water.
764,1517843644092,Mon Feb 05 22:14:04 WIB 2018,131,198,105,37,1,"With a circle, widen Fairview with a left-turn lane west of cemetery."
765,1517843538086,Mon Feb 05 22:12:18 WIB 2018,130,198,65,61,1,Only a traffic circle at Kereiakes Park on Fairview Ave. is required.
766,1517842858994,Mon Feb 05 22:00:58 WIB 2018,129,199,318,245,1,"Recreational Cannabis in KY offers tourism, increased revenue, job opportunities, and shows massive leadership in the southern region."
767,1517842822337,Mon Feb 05 22:00:22 WIB 2018,128,198,530,37,1,New developments should not be approved unless roads and infrastructure capable of handling them are in place.
768,1517841846614,Mon Feb 05 21:44:06 WIB 2018,127,193,509,23,1,City/County officials with connections to a project or proposal should abstain from voting on the project or proposal.
