Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,U.s. political affiliation,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6523e8912d8e812236c3996b,63de5e4eddb36904dec1d846,AWAITING REVIEW,2023-10-09T11:56:26.398000Z,2023-10-09T12:13:45.589000Z,,2023-10-09T12:13:46.602330Z,1040.0,C16VIHGQ,655,Democrat,English,24,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
652476590d148095efad81f0,5a5e94a7eedc32000142cd08,AWAITING REVIEW,2023-10-09T21:54:05.441000Z,2023-10-09T22:10:23.621000Z,,2023-10-09T22:10:24.252696Z,979.0,C16VIHGQ,2453,Democrat,English,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6520214922cc5379972c83f5,5e49da75ea0f3c4553a9e3b2,AWAITING REVIEW,2023-10-06T15:04:20.531000Z,2023-10-06T15:26:02.439000Z,,2023-10-06T15:26:58.011533Z,1302.0,C16VIHGQ,1490,Democrat,English,25,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
652054aaa17bd29c11f7e63a,60ff99f7ece17d3730dc660c,AWAITING REVIEW,2023-10-06T18:40:46.130000Z,2023-10-06T18:57:57.692000Z,,2023-10-06T18:59:15.261873Z,1032.0,NOCODE,153,Democrat,English,20,Female,White,United States,United States,United States,English,DATA_EXPIRED,Other
652059fccd5be4c9d52e5c77,612bbb31165932bda554443a,AWAITING REVIEW,2023-10-06T19:03:42.923000Z,2023-10-06T19:13:20.710000Z,,2023-10-06T19:13:24.156173Z,578.0,NOCODE,42,Democrat,English,21,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
65229bf1b97b8980f0295fd6,611377497bdc630aedb0c1a7,AWAITING REVIEW,2023-10-08T12:09:30.127000Z,2023-10-08T12:28:40.745000Z,,2023-10-08T12:28:41.302360Z,1151.0,C16VIHGQ,2078,Democrat,English,22,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523cf1e376f6c1eda494e0a,61513b7450fa098536531691,AWAITING REVIEW,2023-10-09T10:00:28.056000Z,2023-10-09T10:47:26.971000Z,,2023-10-09T10:47:27.576531Z,2819.0,C16VIHGQ,369,Democrat,English,27,Female,White,United States,United States,United States,English,No,Full-Time
6523cf7d12de9abe56106d27,61086b9de4439b2d7d8d7028,AWAITING REVIEW,2023-10-09T10:01:39.473000Z,2023-10-09T10:33:29.280000Z,,2023-10-09T10:33:30.186905Z,1910.0,C16VIHGQ,39,Democrat,"English, Spanish",22,Female,White,United States,DATA_EXPIRED,United States,English,Yes,Unemployed (and job seeking)
6523d71c37a9974c379fbbe8,5dd4074feab0423daf012f92,AWAITING REVIEW,2023-10-09T10:36:20.111000Z,2023-10-09T10:50:19.511000Z,,2023-10-09T10:50:20.445247Z,840.0,C16VIHGQ,3061,Democrat,English,26,Female,White,United States,United States,United States,English,No,Part-Time
6523e34aa6b341671d20133b,650ee1c673c788d8cffca2d3,AWAITING REVIEW,2023-10-09T11:30:44.688000Z,2023-10-09T12:00:52.491000Z,,2023-10-09T12:00:53.166817Z,1808.0,C16VIHGQ,115,Democrat,English,23,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
6524685dd9c59977b9d97545,63ead665638c8546d8c3a962,AWAITING REVIEW,2023-10-09T20:54:09.158000Z,2023-10-09T21:07:21.925000Z,,2023-10-09T21:07:22.758200Z,793.0,C16VIHGQ,1016,Democrat,English,21,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
652021acd035bf1c0b1d9e75,60886a2ddac2de7cabea5447,AWAITING REVIEW,2023-10-06T15:03:13.825000Z,2023-10-06T15:23:45.281000Z,,2023-10-06T15:23:46.055109Z,1232.0,C16VIHGQ,105,Democrat,English,34,Male,White,United States,United States,United States,English,No,Full-Time
652021ce0ecaa89620d42fe6,62b1f567d5f22515024421f1,AWAITING REVIEW,2023-10-06T15:04:14.453000Z,2023-10-06T15:29:24.028000Z,,2023-10-06T15:30:29.804752Z,1510.0,C16VIHGQ,849,Democrat,"English, Twi",30,Male,Black,United States,United States,United States,English,Yes,Full-Time
65202339797e3806ca24bec9,64135777abac1cc9ff8e1901,AWAITING REVIEW,2023-10-06T15:09:49.973000Z,2023-10-06T15:22:12.639000Z,,2023-10-06T15:22:13.321856Z,743.0,C16VIHGQ,499,Democrat,English,30,Male,White,United States,United States,United States,English,No,Full-Time
652028767b3cfc84a91bb168,63e52399159a69bf0ea848c6,AWAITING REVIEW,2023-10-06T15:32:10.270000Z,2023-10-06T15:42:04.112000Z,,2023-10-06T15:42:10.012779Z,594.0,C16VIHGQ,1166,Democrat,English,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65204f7a51c9b10b2e673c74,5d30790f326b0f0017a2a828,AWAITING REVIEW,2023-10-06T18:24:31.006000Z,2023-10-06T18:47:28.188000Z,,2023-10-06T18:47:29.157594Z,1378.0,C16VIHGQ,924,Democrat,"Armenian, English",31,Male,White,United States,United States,United States,English,Yes,Full-Time
6520556f0f39d9cf30ab66f1,60da75d30050514a61594bc7,AWAITING REVIEW,2023-10-06T18:44:04.744000Z,2023-10-06T18:55:19.745000Z,,2023-10-06T18:55:42.764891Z,676.0,NOCODE,668,Democrat,English,32,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523c4e06a5242a4c413609c,5d5830619d203c0001fab89c,AWAITING REVIEW,2023-10-09T09:16:46.049000Z,2023-10-09T09:41:49.815000Z,,2023-10-09T09:41:51.509242Z,1504.0,C16VIHGQ,381,Democrat,English,33,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523d148d74178b336ccad72,62c7b44340785bc85ce9054a,AWAITING REVIEW,2023-10-09T10:09:18.087000Z,2023-10-09T10:26:23.120000Z,,2023-10-09T10:26:23.821313Z,1026.0,C16VIHGQ,1683,Democrat,English,34,Male,Black,United States,United States,United States,English,Yes,Full-Time
65245d5eda4a55500fe466a8,5dd0749782569a156ed4f658,AWAITING REVIEW,2023-10-09T20:06:59.710000Z,2023-10-09T20:22:11.622000Z,,2023-10-09T20:22:23.323249Z,912.0,C16VIHGQ,1495,Democrat,English,30,Male,White,United States,United States,United States,English,No,Full-Time
6520245493969ddc5d2e5222,611112142433b5e95c84acd9,AWAITING REVIEW,2023-10-06T15:14:35.593000Z,2023-10-06T15:33:57.148000Z,,2023-10-06T15:35:13.432875Z,1162.0,C16VIHGQ,1339,Democrat,English,28,Female,White,United States,United States,United States,English,No,Full-Time
652025215ffb7d9c3667f592,5d13e3e6e51708001a43fa66,AWAITING REVIEW,2023-10-06T15:17:58.073000Z,2023-10-06T15:35:50.337000Z,,2023-10-06T15:35:51.874516Z,1073.0,C16VIHGQ,355,Democrat,English,36,Female,Black,United States,United States,United States,English,No,Part-Time
65202629757982298b2c84c8,61251fec7300233c5d9c5f3a,AWAITING REVIEW,2023-10-06T15:22:29.653000Z,2023-10-06T15:35:15.407000Z,,2023-10-06T15:35:47.342602Z,766.0,C16VIHGQ,2759,Democrat,English,35,Female,White,United States,United States,United States,English,No,Part-Time
65202708636bcea0d34990db,6269b364ed457e6d3558be82,AWAITING REVIEW,2023-10-06T15:26:03.895000Z,2023-10-06T15:42:52.474000Z,,2023-10-06T15:42:53.095905Z,1009.0,C16VIHGQ,668,Democrat,English,37,Female,Black,United States,United States,United States,English,No,Full-Time
652028f82c700674b67640fc,6102f4d20f4f27890d76a41b,AWAITING REVIEW,2023-10-06T15:34:21.184000Z,2023-10-06T15:54:55.455000Z,,2023-10-06T15:54:56.530759Z,1235.0,C16VIHGQ,333,Democrat,English,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65205299eea7cd9f69295bc6,60ae732b911084864713db46,AWAITING REVIEW,2023-10-06T18:31:57.389000Z,2023-10-06T19:19:06.139000Z,,2023-10-06T19:19:06.874502Z,2829.0,NOCODE,491,Democrat,"English, Spanish",28,Female,White,United States,United States,United States,English,No,Part-Time
65205b2d2f89e98982a7c725,5bc50c8c4b33560001091793,AWAITING REVIEW,2023-10-06T19:08:34.726000Z,2023-10-06T19:30:16.098000Z,,2023-10-06T19:30:18.060114Z,1302.0,NOCODE,1899,Democrat,English,35,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65229c097e9ddac0640b83ff,5e1290abbbaeff8e8f6876a7,AWAITING REVIEW,2023-10-08T12:09:51.714000Z,2023-10-08T12:15:36.552000Z,,2023-10-08T12:15:37.335001Z,345.0,C16VIHGQ,746,Democrat,English,32,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65245efa0367915c9a7a4369,651eddf686fe8b23a00aaade,AWAITING REVIEW,2023-10-09T20:13:52.395000Z,2023-10-09T20:36:33.752000Z,,2023-10-09T20:36:34.568920Z,1362.0,C16VIHGQ,3,Democrat,English,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
652023ae76dbb5c9d0d7e0b0,5c0765e10ea1410001a9dc5f,AWAITING REVIEW,2023-10-06T15:11:48.392000Z,2023-10-06T15:46:53.184000Z,,2023-10-06T15:46:57.467556Z,2105.0,C16VIHGQ,2290,Democrat,English,43,Male,White,United States,United States,United States,English,No,Full-Time
6520260d19c9ae9534bafca4,5b666901f7798c000182c01c,AWAITING REVIEW,2023-10-06T15:21:53.119000Z,2023-10-06T15:47:51.643000Z,,2023-10-06T15:47:52.319300Z,1559.0,C16VIHGQ,3182,Democrat,English,39,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6523d124d74178b336ccad6e,645baff202a9482deefafab3,AWAITING REVIEW,2023-10-09T10:09:52.939000Z,2023-10-09T10:50:45.345000Z,,2023-10-09T10:50:46.110533Z,2453.0,C16VIHGQ,640,Democrat,English,39,Male,White,United States,United States,United States,English,No,Other
6523d7830159be927cfd03db,614a2938ccbb6e48eb2dcbd1,AWAITING REVIEW,2023-10-09T10:38:09.017000Z,2023-10-09T11:10:54.258000Z,,2023-10-09T11:10:54.906219Z,1966.0,C16VIHGQ,727,Democrat,English,43,Male,Asian,India,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523dc9ea8725c42ddb9cec5,5a2adf6a8e00a000019864fb,AWAITING REVIEW,2023-10-09T10:57:50.617000Z,2023-10-09T11:10:53.661000Z,,2023-10-09T11:10:54.224615Z,784.0,C16VIHGQ,3159,Democrat,English,40,Male,White,United States,United States,United States,English,No,Full-Time
6523dfd709bb0b409a480174,6275757da6d861932cb9beb4,AWAITING REVIEW,2023-10-09T11:11:19.540000Z,2023-10-09T11:44:59.210000Z,,2023-10-09T11:44:59.900314Z,2020.0,C16VIHGQ,4139,Democrat,English,47,Male,White,United States,United States,United States,English,No,Part-Time
6523dfe51a07f4f6b6a973e7,5a53d878acc75b000179e52e,AWAITING REVIEW,2023-10-09T11:11:54.972000Z,2023-10-09T11:38:52.004000Z,,2023-10-09T11:38:54.017921Z,1618.0,C16VIHGQ,1698,Democrat,English,44,Male,White,United States,United States,United States,English,No,Full-Time
6523e393a196ee8a417f1ba2,581d38509b5b8800014d507e,AWAITING REVIEW,2023-10-09T11:27:15.431000Z,2023-10-09T11:37:23.715000Z,,2023-10-09T11:37:24.266728Z,609.0,C16VIHGQ,3036,Democrat,English,40,Male,White,United States,United States,United States,English,No,Full-Time
6524664166b99fc999b3a978,5d314336c01c5f00171f3cb2,AWAITING REVIEW,2023-10-09T20:45:11.760000Z,2023-10-09T21:10:29.880000Z,,2023-10-09T21:10:33.764473Z,1519.0,C16VIHGQ,814,Democrat,English,45,Male,Black,United States,United States,United States,English,No,Part-Time
65201d3492b99180468e5b01,6304d96fa9bd6e269ae89297,AWAITING REVIEW,2023-10-06T14:44:32.643000Z,2023-10-06T15:07:54.972000Z,,2023-10-06T15:07:55.631657Z,1403.0,C16VIHGQ,1681,Democrat,English,44,Female,White,United States,United States,United States,English,No,Full-Time
65204f1b1aa9d5e569eb08f6,62e15dfab54f025985de6b5c,AWAITING REVIEW,2023-10-06T18:17:05.474000Z,2023-10-06T18:30:24.348000Z,,2023-10-06T18:30:27.204792Z,799.0,NOCODE,811,Democrat,English,41,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
652051375d8e5a50f11bd819,607fb8465341fd553409b92b,AWAITING REVIEW,2023-10-06T18:26:08.419000Z,2023-10-06T18:36:23.240000Z,,2023-10-06T18:36:24.685855Z,615.0,NOCODE,401,Democrat,English,42,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
652059518bd7c850a7f78e38,5f6ac3f62c65e21a96d0a5e1,AWAITING REVIEW,2023-10-06T19:00:46.749000Z,2023-10-06T19:39:56.904000Z,,2023-10-06T19:39:59.599184Z,2351.0,NOCODE,1998,Democrat,English,45,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
652298a8f2e0fc782349d11f,5a596a5ce0cf3d0001266b26,AWAITING REVIEW,2023-10-08T11:55:24.369000Z,2023-10-08T12:10:00.375000Z,,2023-10-08T12:10:01.024830Z,877.0,C16VIHGQ,3677,Democrat,English,46,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65229ae97ec373ecf2295f51,614ea93d581d6f4281e9d232,AWAITING REVIEW,2023-10-08T12:05:03.295000Z,2023-10-08T12:56:43.249000Z,,2023-10-08T12:56:43.890456Z,3100.0,C16VIHGQ,2091,Democrat,English,39,Female,White,United States,United States,United States,English,No,Full-Time
6523d061e33fa00990ba5e9c,5f2042752276432e3a7ef104,AWAITING REVIEW,2023-10-09T10:05:30.715000Z,2023-10-09T10:30:49.604000Z,,2023-10-09T10:30:50.443283Z,1519.0,C16VIHGQ,4523,Democrat,English,42,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
6523d742179620be8d6fe0dc,5c3003e370d93a000122ca7c,AWAITING REVIEW,2023-10-09T10:36:37.658000Z,2023-10-09T11:21:16.086000Z,,2023-10-09T11:21:16.757735Z,2679.0,C16VIHGQ,392,Democrat,English,40,Female,Other,United States,United States,United States,English,No,Full-Time
652462a4e2ecaf5d3d371fd9,5d9eb6d611b7c400172aa975,AWAITING REVIEW,2023-10-09T20:29:31.447000Z,2023-10-09T20:54:48.044000Z,,2023-10-09T20:54:50.532082Z,1517.0,C16VIHGQ,3535,Democrat,English,44,Female,White,United States,United States,United States,English,No,Part-Time
6520591671c92df9d8c63329,6333358bec6704d5b716725d,AWAITING REVIEW,2023-10-06T19:01:00.193000Z,2023-10-06T19:29:11.124000Z,,2023-10-06T19:29:11.728449Z,1691.0,NOCODE,1277,Democrat,English,50,Male,White,United States,United States,United States,English,No,Full-Time
65205b32642def0e1371432b,6487a878b901a707e4800c69,AWAITING REVIEW,2023-10-06T19:08:39.963000Z,2023-10-06T19:43:12.218000Z,,2023-10-06T19:43:17.869151Z,2073.0,NOCODE,960,Democrat,English,49,Male,Black,United States,United States,United States,English,Yes,Full-Time
6523cd1e090034a8f783fdc1,5cc7615f47a31a0001baec75,AWAITING REVIEW,2023-10-09T09:51:40.504000Z,2023-10-09T10:13:44.262000Z,,2023-10-09T10:13:45.657535Z,1324.0,C16VIHGQ,2963,Democrat,English,51,Male,White,United States,United States,United States,English,No,Full-Time
6523d3df42efb7f9b1355d5b,5e7909d956b26e4aba9a460b,AWAITING REVIEW,2023-10-09T10:21:07.597000Z,2023-10-09T10:52:06.370000Z,,2023-10-09T10:52:06.941916Z,1859.0,C16VIHGQ,6079,Democrat,English,51,Male,White,United States,United States,United States,English,Yes,Full-Time
6523d5f074cdfbc583035c32,63169589b2fd7dd8f24702ba,AWAITING REVIEW,2023-10-09T10:29:40.245000Z,2023-10-09T10:49:09.830000Z,,2023-10-09T10:49:12.731902Z,1170.0,C16VIHGQ,1835,Democrat,English,48,Male,White,United States,United States,United States,English,No,Full-Time
6523db95e584a948f1cc5877,644c061ce861c17549323c00,AWAITING REVIEW,2023-10-09T10:53:43.336000Z,2023-10-09T11:14:38.787000Z,,2023-10-09T11:14:39.649864Z,1256.0,C16VIHGQ,1368,Democrat,English,48,Male,White,United States,United States,United States,English,No,Part-Time
6523e221f5cba3b473904cba,6267c3d17f88988d0d787c7f,APPROVED,2023-10-09T11:21:05.568000Z,2023-10-09T12:17:48.704000Z,2023-10-09T13:16:24.048000Z,2023-10-09T12:17:49.300436Z,3404.0,NOCODE,2812,Democrat,"English, Tagalog-Filipino",51,Male,Asian,Philippines,United States,United States,Tagalog-Filipino,No,Full-Time
6523eef2290ebd76a0f8bad3,5e6fd3293c76d25a3ca8b384,AWAITING REVIEW,2023-10-09T12:17:54.484000Z,2023-10-09T13:10:53.029000Z,,2023-10-09T13:10:54.143744Z,3179.0,C16VIHGQ,4573,Democrat,English,53,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65246d30910355577c146e71,646f77d9a7d75c8264dba865,AWAITING REVIEW,2023-10-09T21:14:39.218000Z,2023-10-09T21:30:31.929000Z,,2023-10-09T21:30:32.682293Z,953.0,C16VIHGQ,503,Democrat,English,55,Male,White,Netherlands,United States,United States,English,No,Full-Time
6520271137ac33796f09ce43,64665dd13dc8331aad5a343f,AWAITING REVIEW,2023-10-06T15:26:18.917000Z,2023-10-06T15:43:05.628000Z,,2023-10-06T15:43:07.422063Z,1007.0,C16VIHGQ,8,Democrat,English,57,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
6520535483ba0a24e287cc0b,5ae7b526a0e4390001f08e2c,AWAITING REVIEW,2023-10-06T18:35:06.974000Z,2023-10-06T19:02:01.385000Z,,2023-10-06T19:02:05.566872Z,1615.0,NOCODE,1046,Democrat,English,54,Female,White,United States,United States,United States,English,No,Part-Time
65205897db378348c085e67b,6431e35b9b95664b23f48b72,AWAITING REVIEW,2023-10-06T18:57:31.505000Z,2023-10-06T19:19:46.165000Z,,2023-10-06T19:19:48.842614Z,1335.0,NOCODE,563,Democrat,English,48,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523c546dd989311e92a76a4,63fc721b7b73b5da09e9e8b6,AWAITING REVIEW,2023-10-09T09:17:58.855000Z,2023-10-09T09:46:52.916000Z,,2023-10-09T09:46:53.544354Z,1735.0,C16VIHGQ,1237,Democrat,English,57,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6523cf28195290a639f57589,626aa30c05328c5519b86746,AWAITING REVIEW,2023-10-09T10:00:17.492000Z,2023-10-09T10:32:35.524000Z,,2023-10-09T10:32:36.341217Z,1939.0,C16VIHGQ,1576,Democrat,English,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6523d3fdcaf73114469640c1,5dcf402982569a08ddd84086,AWAITING REVIEW,2023-10-09T10:20:49.094000Z,2023-10-09T10:37:29.044000Z,,2023-10-09T10:37:30.203293Z,1000.0,C16VIHGQ,4178,Democrat,English,55,Female,White,United States,United States,United States,English,No,Full-Time
6523db99c4ef1423a0b342f2,651867da917e66a428e7928b,AWAITING REVIEW,2023-10-09T10:53:17.775000Z,2023-10-09T11:12:17.973000Z,,2023-10-09T11:12:18.582948Z,1141.0,C16VIHGQ,29,Democrat,English,55,Female,Black,United States,United States,United States,English,No,Full-Time
6523dd5f0e80fb60bbd2c910,5dcea7314d51e4107516c80d,AWAITING REVIEW,2023-10-09T11:00:47.207000Z,2023-10-09T11:30:17.923000Z,,2023-10-09T11:30:18.986440Z,1771.0,C16VIHGQ,6249,Democrat,English,55,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6524606e8416628073fc6c53,60b63b1f1d8a6fc4d72d5328,AWAITING REVIEW,2023-10-09T20:20:05.049000Z,2023-10-09T21:08:50.149000Z,,2023-10-09T21:08:50.897700Z,2926.0,C16VIHGQ,3489,Democrat,English,57,Female,White,United States,United States,United States,English,No,Other
652017ffaf69eac90a8fd49a,5ddcd77f23f9f1c2c45d6c18,RETURNED,2023-10-06T14:27:22.666000Z,,,,,,2660,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65201d6ab91a27bc4a699e90,5f8b4513fb7c7425abdbbb81,RETURNED,2023-10-06T14:45:02.291000Z,,,,,,555,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65201f5b32d3333427475ade,612810b001fe6cd5e7786c39,RETURNED,2023-10-06T14:53:20.572000Z,,,,,,1554,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65201f871f6eec2d53f7db78,651ec39e94e965c024ee25c6,RETURNED,2023-10-06T14:56:13.429000Z,,,,,,41,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65202262fc34607f4318b485,6441557474b4acdbbcc9e4eb,RETURNED,2023-10-06T15:06:25.322000Z,2023-10-06T15:07:44.178000Z,,2023-10-06T15:07:45.118000Z,,CBOFSGDR,338,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652023a4da290f2d0e55522e,63fd0a7da4c0df409be0a784,RETURNED,2023-10-06T15:11:56.056000Z,,,,,,720,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65202437f2f562a32b35acd0,5f42966cafb00848de3c0355,RETURNED,2023-10-06T15:14:06.240000Z,,,,,,3406,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6520251b3c0f0b87f05d2e82,637d4196c70a66e28ecede34,RETURNED,2023-10-06T15:28:00.026000Z,,,,,,343,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65202693f92cbc4574c621ba,6106f6e22517f1e7cb3ff868,RETURNED,2023-10-06T15:24:07.041000Z,,,,,,1181,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652027402cd6491cfa107944,60de9c66c01a9de405e9efb0,RETURNED,2023-10-06T15:27:00.945000Z,,,,,,4442,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652027d3642def0e137135f4,60b18fbfb6c5d8edfaa5bed0,RETURNED,2023-10-06T15:29:30.601000Z,,,,,,270,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
652028231efc430f0a556ce4,62eab49b3494af2a6cb7348d,TIMED-OUT,2023-10-06T15:30:48.016000Z,,,,319619.0,,496,Independent,English,44,Male,White,United States,United States,United States,English,No,Part-Time
6520285a109d52adbc78f79c,63cff34d33a9948e3b0b28d6,RETURNED,2023-10-06T15:31:43.438000Z,,,,,,879,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65202928f9547ec693bafd2d,56780a5a89319e0011644cb4,RETURNED,2023-10-06T15:35:09.145000Z,,,,,,1977,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65204b65885ca8f445f186d9,60aee0858e96f753f593b729,RETURNED,2023-10-06T18:01:24.314000Z,,,,,,985,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65204c59a1fe9422391c7940,60fcec18d6375fa348df55f8,RETURNED,2023-10-06T18:05:38.550000Z,,,,,,1998,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65204d2f506264f48fc154eb,643f45fb95bd0d596b4459a1,RETURNED,2023-10-06T18:08:51.116000Z,,,,,,397,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65204d94ee73eff3082fa829,651f5413334a7ca4a6e20d07,TIMED-OUT,2023-10-06T18:10:34.027000Z,,,,310034.0,,16,Democrat,English,58,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
65204e1af9547ec693bb036e,5fea4e9eb11116a165b0834a,RETURNED,2023-10-06T18:12:49.688000Z,,,,,,781,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65204f08f6d930d1ad275560,63f519601c333d44a17bb35a,RETURNED,2023-10-06T18:16:55.734000Z,,,,,,1017,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
