"Name","CD2 - vax"
"Title","Feedback on tecch policy"
"Date","October 13, 2023 at 05:50 PM (GMT)"
"Duration","70:10:54"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","28"


"Question ID","Question Type","Question","Responses","All(300)","Religious (172)","Not religious (128)","White (217)","Not white (83)","Under 34 (89)","33-54 (112)","55+ (99)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (18)","O2: White (217)","O2: Mixed (12)","O2: Other (3)","O3: Male (157)","O3: Female (137)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (90)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (4)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (21)","O4: None - I do not identify with any religious group or faith (128)","O5: Democrat (99)","O5: Republican (86)","O5: Independant (112)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (113)","O6: College / Bachelors degree (140)","O6: Masters/ PhD or equivalent (45)","O7: A lot (145)","O7: A little (153)","O7: Nothing at all (2)","O8: Almost every day (30)","O8: Once or twice a week (77)","O8: Once or twice a month (59)","O8: Only once or twice ever (71)","O8: Never (62)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (227)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (73)","O10: More excited than concerned (73)","O10: Equally concerned and excited (138)","O10: More concerned than excited (89)"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","people's opinions and experiences are being left out. the doctors are not God and can make mistakes","Negative","53%","55%","51%","56%","45%","49%","54%","56%","55%","42%","38%","38%","40%","44%","39%","69%","56%","45%","0%","54%","53%","40%","0%","60%","50%","67%","100%","33%","50%","41%","51%","46%","57%","57%","50%"," - "," - ","50%","50%","56%","51%","51%","54%","100%","48%","55%","51%","52%","55%","100%","53%","53%","59%","52%","51%","55+, Don't support initial policy, Flipped to yes, O10: More excited than concerned, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: Middle school, O7: A lot, O8: Almost every day, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Unsure or dont support initial policy, White","","bc9de6a6-a765-4eba-b01a-cf40ebfe6f1b"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","At very least, we need some type of framework. We have to start somewhere, and improve it as we go.","Neutral","51%","55%","47%","51%","51%","49%","56%","48%","52%","46%","50%","50%","48%","44%","52%","62%","51%","55%","33%","53%","50%","40%","100%","52%","58%","67%","100%","0%","50%","65%","47%","54%","51%","51%","0%"," - "," - ","100%","47%","57%","41%","51%","53%","0%","44%","59%","49%","51%","48%","0%","51%","52%","51%","56%","45%","55+, Not religious, O10: More excited than concerned, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: Masters/ PhD or equivalent, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","a3523514-f0b5-4f22-9648-3feee9465878"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","It covers the most basic needs for people to understand that AI is an assistant, not a replacement for individual healthcare needs.","Neutral","51%","51%","52%","53%","46%","47%","57%","48%","53%","35%","44%","44%","38%","50%","36%","77%","53%","45%","0%","53%","48%","60%","0%","55%","46%","67%","0%","0%","100%","47%","52%","52%","47%","55%","0%"," - "," - ","0%","47%","57%","44%","49%","52%","100%","52%","53%","53%","51%","48%","0%","52%","48%","56%","51%","47%","55+, O10: More concerned than excited, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","edf2e06f-32d3-482c-93d9-4a81b50b934d"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","Being empathetic to an  unsure user may help them make up their mind, or change their mind easier.","Positive","50%","53%","47%","54%","41%","46%","50%","54%","52%","42%","44%","44%","43%","38%","33%","62%","54%","55%","0%","52%","49%","40%","0%","57%","48%","67%","100%","33%","50%","47%","47%","46%","56%","50%","50%"," - "," - ","100%","47%","52%","51%","49%","52%","50%","44%","49%","49%","49%","57%","100%","50%","53%","51%","50%","51%","O10: More excited than concerned, O2: White, O3: Male, O4: Christian - Protestant, O5: Democrat, O6: High school or GED, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","0e4059ab-c7e6-4377-9546-ff92bbcb1f9b"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","It seems to be clear and comprehensive. ","Positive","50%","53%","47%","50%","51%","48%","55%","47%","53%","27%","44%","44%","33%","25%","58%","77%","50%","55%","0%","55%","47%","0%","0%","57%","50%","33%","50%","0%","50%","59%","47%","54%","52%","46%","50%"," - "," - ","0%","50%","54%","39%","49%","51%","100%","56%","50%","53%","48%","48%","100%","49%","56%","66%","48%","41%","55+, O10: Equally concerned and excited, O2: White, O3: Male, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","609e935e-87be-46c6-b9c8-e7da3c4aee5d"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","AI is the new super human thong in my opinion, and as far as I'm concerned that's the way it is. With that being said, I do think it should be regulated and I believe the future of AI has no limits to helping humanity.","Neutral","50%","53%","48%","51%","47%","47%","56%","47%","52%","38%","44%","44%","40%","50%","42%","69%","51%","45%","0%","51%","49%","60%","0%","57%","50%","67%","0%","0%","100%","47%","48%","49%","49%","53%","0%"," - "," - ","0%","46%","56%","46%","48%","52%","100%","48%","50%","53%","52%","48%","0%","52%","45%","56%","50%","46%","55+, O10: More excited than concerned, O2: White, O3: Male, O4: Christian - Catholic, O5: Republican, O6: High school or GED, O7: A lot, O8: Almost every day, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","f5e7466f-83ce-448e-9ff0-7d7e006b12b9"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","As I mentioned before I think this is one of the areas where an AI should refer the person back to their doctor and not try to give information. It is too complex for most people to make good decisions.","Negative","49%","51%","47%","51%","45%","47%","49%","52%","50%","46%","50%","50%","48%","56%","36%","69%","51%","36%","0%","51%","46%","80%","0%","54%","46%","67%","50%","33%","100%","47%","47%","51%","47%","50%","50%"," - "," - ","50%","44%","54%","46%","46%","52%","50%","52%","49%","49%","48%","52%","0%","50%","47%","53%","49%","47%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","f997385a-895c-40bb-8dc0-067b70738474"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","Using AI could be time saving and help people get emergency care by not trying up drs. ","Neutral","49%","46%","52%","49%","47%","43%","50%","52%","49%","46%","44%","44%","45%","50%","48%","62%","49%","27%","33%","56%","40%","60%","0%","40%","58%","67%","0%","33%","50%","47%","52%","51%","46%","50%","0%"," - "," - ","0%","53%","47%","44%","53%","44%","100%","67%","43%","55%","54%","34%","100%","49%","47%","59%","47%","42%","33-54, Not religious, O10: Equally concerned and excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","3d22a7bf-5089-4e7d-b9e6-633a0ab1deec"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","I think it needs additions. The shortcomings of AI need to be explained in detail. I also think some sections are weak and need more explanation. ","Negative","48%","51%","45%","51%","39%","45%","49%","51%","49%","46%","44%","44%","45%","56%","27%","62%","51%","36%","0%","51%","45%","60%","0%","55%","44%","67%","50%","33%","50%","47%","45%","44%","53%","48%","50%"," - "," - ","50%","41%","54%","49%","46%","49%","100%","48%","47%","45%","51%","48%","100%","48%","50%","51%","47%","47%","O10: More concerned than excited, O2: White, O3: Female, O4: Christian - Catholic, O5: Independant, O6: Masters/ PhD or equivalent, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","553489f1-a9e1-4310-bd5e-0e6eb35f7577"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","That is can be more specific to different individuals.","Neutral","48%","51%","43%","51%","38%","43%","43%","58%","47%","50%","50%","50%","50%","44%","27%","54%","51%","55%","0%","50%","46%","40%","0%","54%","44%","67%","100%","33%","50%","53%","43%","44%","53%","47%","50%"," - "," - ","100%","42%","51%","51%","48%","48%","50%","41%","50%","47%","51%","45%","100%","45%","56%","51%","49%","43%","33-54, O10: Equally concerned and excited, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","252d7393-100a-487a-8e06-37704c48d776"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","Vaccines are GOOD for you end of discussion. They always have been, we use them because they work. Believing vaccines do not work means that you simply don't believe in modern medicine. ","Neutral","47%","53%","39%","46%","49%","51%","44%","47%","46%","50%","50%","50%","50%","56%","42%","69%","46%","45%","0%","49%","44%","60%","0%","58%","48%","33%","0%","33%","100%","47%","39%","48%","46%","46%","50%"," - "," - ","0%","42%","54%","39%","43%","49%","100%","37%","49%","53%","48%","43%","0%","49%","41%","50%","45%","47%","Not white, O10: More concerned than excited, O2: Black, O3: Male, O4: Christian - Catholic, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, Under 34","","2f47dfd9-89c7-4096-80ab-6c35e84466bc"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","It keeps everything fair and on up.","Positive","46%","49%","43%","46%","47%","46%","50%","42%","49%","23%","44%","44%","31%","25%","55%","54%","46%","64%","0%","51%","42%","0%","100%","49%","46%","33%","100%","0%","50%","59%","43%","51%","47%","42%","50%"," - "," - ","0%","47%","51%","34%","45%","47%","100%","52%","42%","53%","40%","50%","100%","44%","53%","57%","45%","40%","33-54, O10: More excited than concerned, O2: White, O3: Male, O4: Christian - Catholic, O5: Republican, O6: High school or GED, O7: A lot, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","14ce9ed1-0694-4dd8-9ae6-799c252534ff"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","It is comprehensive, concise and clear.","Positive","46%","49%","43%","47%","46%","47%","48%","44%","49%","27%","44%","44%","33%","25%","55%","54%","47%","55%","0%","52%","41%","0%","100%","51%","46%","33%","100%","0%","50%","59%","43%","52%","47%","41%","50%"," - "," - ","0%","46%","52%","32%","43%","49%","100%","48%","42%","53%","45%","46%","100%","44%","55%","54%","46%","40%","55+, Not religious, O10: More excited than concerned, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: Masters/ PhD or equivalent, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","f6d49fe9-9e69-4371-be85-204e9fa34797"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","It is a unified location where someone can easily find answers to their questions.","Positive","46%","44%","49%","47%","46%","51%","50%","39%","48%","42%","31%","31%","38%","25%","61%","38%","47%","45%","33%","46%","48%","0%","100%","46%","40%","33%","100%","33%","0%","53%","49%","55%","41%","43%","50%"," - "," - ","0%","48%","51%","32%","42%","51%","50%","33%","45%","45%","48%","55%","0%","47%","44%","40%","53%","42%","Don't support initial policy, Flipped to yes, Not religious, Not white, O10: More concerned than excited, O2: Asian, O3: Other, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Under 34, Unsure or dont support initial policy","","53df7318-653e-421c-9121-25de4befba9b"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","There are too many people that have too many opinions to support this all","Neutral","46%","48%","43%","45%","50%","48%","43%","48%","48%","38%","31%","31%","36%","38%","52%","62%","45%","45%","67%","42%","52%","40%","0%","52%","42%","33%","100%","33%","50%","47%","43%","52%","47%","40%","50%"," - "," - ","0%","43%","51%","39%","43%","49%","100%","33%","43%","51%","51%","46%","0%","48%","41%","43%","46%","49%","55+, Not religious, O10: Equally concerned and excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: Masters/ PhD or equivalent, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","78a481db-be6e-4b14-a1ec-c1ff4fef274c"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","It accounts for differences since some people believe they are different or special.","Neutral","45%","46%","44%","47%","42%","40%","43%","53%","45%","42%","63%","63%","50%","44%","36%","62%","47%","36%","33%","48%","42%","60%","0%","43%","52%","67%","0%","67%","0%","47%","44%","43%","51%","43%","50%"," - "," - ","100%","44%","44%","51%","48%","43%","50%","52%","46%","47%","48%","36%","100%","42%","58%","49%","43%","46%","33-54, Not religious, O10: Equally concerned and excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","35fd208c-958d-45c5-944b-c0501ee53d1d"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","ai is the future get on board or get left behind","Neutral","45%","42%","48%","48%","37%","39%","42%","54%","45%","35%","69%","69%","48%","38%","42%","38%","48%","27%","0%","51%","38%","60%","0%","39%","46%","67%","0%","33%","0%","59%","48%","43%","48%","43%","100%"," - "," - ","100%","42%","46%","46%","46%","44%","100%","48%","50%","40%","49%","36%","100%","41%","59%","47%","44%","45%","Not religious, O10: More excited than concerned, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: High school or GED, O7: A lot, O8: Almost every day, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34, White","","14be3483-4df6-4342-a4c3-49ec708fcbcc"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","It’s a framework for the bot. Generated by group consensus aka democratic functions ","Neutral","45%","43%","47%","44%","46%","40%","49%","44%","42%","54%","63%","63%","57%","44%","39%","38%","44%","64%","100%","35%","55%","40%","100%","42%","38%","33%","50%","67%","100%","53%","47%","46%","44%","43%","50%"," - "," - ","50%","43%","48%","39%","41%","49%","0%","33%","45%","53%","40%","48%","0%","45%","42%","43%","43%","48%","55+, Not religious, O10: Equally concerned and excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","dcba8119-d732-4182-a0d9-f10d4c971112"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","Imagine this AI was in place at the beginning of the Covid BS.  It would have spewed all kinds of, what we now know and would call, bogus garbage.  How could this AI prevent that from happening?  Would the AI have been any smarter?  I doubt it since it's rules were created.  Certainly it has been proven that the medical community, including Big Pharma, cannot be trusted.  Nor can the CDC.  So what really is the point of all this?  To find ways to push vaccines?  Really?  I have my doubts now.","Neutral","44%","46%","43%","45%","43%","41%","49%","42%","45%","38%","44%","44%","40%","44%","39%","62%","45%","45%","0%","42%","47%","60%","0%","47%","46%","67%","0%","0%","100%","41%","43%","44%","44%","44%","50%"," - "," - ","0%","44%","47%","39%","42%","46%","100%","30%","46%","47%","45%","46%","0%","43%","48%","44%","42%","48%","55+, Don't support initial policy, Flipped to yes, O10: Equally concerned and excited, O2: White, O3: Male, O4: Other, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Unsure or dont support initial policy, White","","534ef522-a7ec-4ffc-be28-f11f47b72752"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","We need to decide how to handle AI before it gets any bigger. ","Neutral","44%","49%","38%","44%","45%","37%","44%","50%","43%","46%","50%","50%","48%","50%","42%","54%","44%","36%","33%","47%","39%","80%","0%","49%","48%","67%","0%","33%","100%","47%","38%","46%","47%","39%","50%"," - "," - ","50%","41%","49%","37%","43%","44%","100%","37%","45%","45%","43%","46%","0%","43%","45%","46%","41%","47%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","f540b96e-3d30-4e66-8d93-1736acfcc4c8"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","It might be a time saving resources for most individuals that can’t physically make it to a doctor’s office.","Neutral","44%","44%","44%","46%","38%","46%","40%","47%","42%","54%","63%","63%","57%","38%","42%","31%","46%","18%","100%","46%","41%","60%","0%","41%","48%","67%","50%","33%","0%","47%","44%","49%","47%","35%","100%"," - "," - ","100%","46%","43%","39%","46%","42%","0%","33%","49%","49%","49%","32%","0%","43%","48%","41%","48%","40%","Not white, O10: Equally concerned and excited, O2: Hispanic, O3: Male, O4: Christian - Catholic, O5: Republican, O6: High school or GED, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34","","5433dca1-c46b-4b72-998b-c30383fdd167"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","AI is an accessible tool. Although I want to make clear I do NOT support this policy.","Neutral","44%","45%","42%","43%","45%","41%","46%","43%","44%","38%","44%","44%","40%","44%","42%","62%","43%","36%","33%","41%","46%","60%","0%","46%","44%","67%","0%","0%","100%","47%","42%","45%","42%","43%","50%"," - "," - ","0%","41%","47%","41%","40%","46%","100%","30%","43%","45%","45%","48%","0%","42%","48%","44%","43%","45%","Not religious, Not white, O10: More concerned than excited, O2: Asian, O3: Other, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Under 34, Unsure on initial policy, Unsure or dont support initial policy","","ae0f0cf4-6844-4a6f-bd81-a22e8c5c7fef"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","Thorough complete information.  ","Positive","43%","42%","44%","44%","42%","46%","42%","42%","44%","35%","44%","44%","38%","25%","52%","46%","44%","36%","33%","45%","41%","20%","100%","45%","40%","0%","100%","33%","0%","47%","44%","45%","46%","39%","50%"," - "," - ","0%","46%","46%","29%","43%","44%","50%","41%","45%","51%","40%","38%","100%","42%","48%","41%","47%","39%","33-54, O10: Equally concerned and excited, O2: White, O3: Female, O4: Christian - Protestant, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy, White","","684f8e4f-858f-41fa-9e84-b701efa5d18f"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","It is thorough ","Positive","43%","44%","42%","43%","43%","46%","41%","42%","44%","38%","31%","31%","36%","31%","48%","46%","43%","45%","33%","45%","41%","20%","100%","46%","42%","0%","100%","33%","0%","47%","42%","46%","42%","40%","50%"," - "," - ","0%","41%","48%","34%","39%","46%","50%","44%","39%","44%","45%","43%","100%","42%","45%","40%","48%","37%","33-54, Not religious, O10: Equally concerned and excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","584de42a-3105-4729-829d-a05778345b87"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","I believe it covers all bases","Neutral","41%","42%","39%","40%","42%","45%","38%","40%","42%","35%","38%","38%","36%","25%","48%","46%","40%","45%","33%","42%","39%","20%","100%","43%","40%","0%","100%","33%","0%","47%","39%","45%","43%","34%","50%"," - "," - ","0%","40%","45%","32%","38%","43%","50%","37%","42%","44%","42%","36%","100%","39%","45%","39%","45%","36%","33-54, O10: More concerned than excited, O2: White, O3: Female, O4: Christian - Protestant, O5: Democrat, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","802855af-1ab8-44fd-a18b-1d17c6fde58a"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","Before people will fully support AI one way or the other, is it for them to understand how and why AI leads to certain outcomes and what that means.
","Neutral","40%","41%","39%","45%","28%","34%","37%","49%","39%","42%","56%","56%","48%","31%","21%","38%","45%","36%","0%","40%","38%","80%","0%","45%","35%","67%","0%","0%","0%","47%","39%","35%","47%","38%","100%"," - "," - ","100%","36%","43%","37%","38%","41%","100%","33%","38%","42%","42%","41%","100%","39%","42%","43%","37%","42%","55+, Not religious, Not white, O10: Equally concerned and excited, O2: Black, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy","","6d0a3891-2836-49db-8f95-02efb624a439"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","I just don’t know if it’s complete enough, and I agree with the people who said the AI should not judge about cultural or personal differences after all it is still artificial intelligence. The commenter who said empathy is needed, while there is no way artificial intelligence hss empathy, so that’s kind of moot. I am just not certain about the loopholes and questions that can come up that AI may not be equipped to answer, but thinks it is.","Neutral","40%","42%","38%","42%","36%","39%","37%","44%","40%","31%","56%","56%","40%","38%","33%","38%","42%","36%","33%","39%","41%","60%","0%","47%","33%","67%","0%","33%","100%","35%","38%","43%","44%","33%","50%"," - "," - ","50%","37%","40%","49%","37%","42%","100%","37%","37%","47%","42%","38%","0%","41%","38%","43%","35%","45%","55+, Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy, White","","9f909680-51dd-4f9e-ad77-48d2cb4f7b41"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","this is all good","Positive","40%","41%","38%","38%","45%","46%","38%","36%","39%","38%","44%","44%","40%","31%","55%","38%","38%","36%","67%","42%","38%","20%","100%","42%","38%","0%","100%","67%","0%","47%","38%","43%","44%","32%","50%"," - "," - ","0%","42%","41%","32%","42%","37%","50%","37%","45%","49%","38%","25%","100%","38%","44%","37%","43%","37%","Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34, White","","f826656f-fbb6-4ef3-80a6-e02abfa313ab"
"9ba22bbe-2e50-4942-8deb-9a330a867d6a","Ask Opinion","What are the most compelling reasons why future voters SHOULD support this overall policy? Even if you disagree, please provide the best reasons you can come up with.","","Because this helps people get the help they need when no one else is there to help them out","Positive","40%","41%","38%","39%","41%","46%","36%","39%","39%","46%","38%","38%","43%","31%","45%","38%","39%","45%","33%","40%","39%","20%","100%","43%","33%","33%","100%","33%","0%","53%","38%","42%","43%","34%","50%"," - "," - ","0%","37%","44%","34%","38%","41%","50%","30%","42%","45%","38%","38%","0%","39%","41%","33%","44%","39%","Not white, O10: Equally concerned and excited, O2: Asian, O3: Female, O4: Hindu, O5: Independant, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34","","3e5a9c53-7abf-4d22-b577-2be9dba2e094"
