"Name","Collective Dialogue #2 - pretest [med]"
"Title","AI and medical advice"
"Date","August 25, 2023 at 06:56 PM (GMT)"
"Duration","06:19:36"
"Participants","53"
"Participant Limit","100"
"Total Screener Polls","10"
"Total Conversation Questions","10"


"Question ID","Question Type","Question","Responses","All(53)","O1: 18-24 (11)","O1: 25-34 (20)","O1: 33-44 (11)","O1: 45-54 (4)","O1: 55+ (7)","O2: Asian (2)","O2: Black (3)","O2: Hispanic (5)","O2: White (40)","O2: Mixed (3)","O2: Other (0)","O3: Male (28)","O3: Female (23)","O3: Other (1)","O3: Prefer not to say (1)","O4: Democrat (27)","O4: Republican (7)","O4: Independant (16)","O4: Other (3)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (25)","O5: College / Bachelors degree (26)","O5: Masters/ PhD or equivalent (2)","O6: A lot (27)","O6: A little (26)","O6: Nothing at all (0)","O7: Almost every day (5)","O7: Once or twice a week (12)","O7: Once or twice a month (14)","O7: Only once or twice ever (13)","O7: Never (9)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (12)","O8: Good for humanity (41)","O9: Mostly excited (14)","O9: Somewhat excited (9)","O9: Totally neutral (7)","O9: Somewhat concerned (14)","O9: Mostly concerned (9)","O10: Christian - Protestant (8)","O10: Christian - Catholic (10)","O10: Christian - Mormon (0)","O10: Jewish (0)","O10: Muslim (1)","O10: Hindu (0)","O10: Other (7)","O10: None - I do not identify with any religious group or faith (27)","Religious (26)","Not religious (27)","White (40)","Not white (13)","Under 34 (31)","33-54 (15)","55+ (7)","Support initial policy (42)","Unsure on initial policy (8)","Don't support initial policy (2)","unsure/don't support policy (10)"

"Question ID","Question Type","Question","Responses","All(51)","O1: 18-24 (11)","O1: 25-34 (19)","O1: 33-44 (11)","O1: 45-54 (4)","O1: 55+ (6)","O2: Asian (2)","O2: Black (3)","O2: Hispanic (5)","O2: White (38)","O2: Mixed (3)","O2: Other (0)","O3: Male (28)","O3: Female (21)","O3: Other (1)","O3: Prefer not to say (1)","O4: Democrat (26)","O4: Republican (6)","O4: Independant (16)","O4: Other (3)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (24)","O5: College / Bachelors degree (25)","O5: Masters/ PhD or equivalent (2)","O6: A lot (26)","O6: A little (25)","O6: Nothing at all (0)","O7: Almost every day (5)","O7: Once or twice a week (11)","O7: Once or twice a month (14)","O7: Only once or twice ever (13)","O7: Never (8)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (12)","O8: Good for humanity (39)","O9: Mostly excited (13)","O9: Somewhat excited (9)","O9: Totally neutral (7)","O9: Somewhat concerned (13)","O9: Mostly concerned (9)","O10: Christian - Protestant (7)","O10: Christian - Catholic (10)","O10: Christian - Mormon (0)","O10: Jewish (0)","O10: Muslim (1)","O10: Hindu (0)","O10: Other (6)","O10: None - I do not identify with any religious group or faith (27)","Religious (24)","Not religious (27)","White (38)","Not white (13)","Under 34 (30)","33-54 (15)","55+ (6)","Support initial policy (41)","Unsure on initial policy (8)","Don't support initial policy (2)","unsure/don't support policy (10)"
"a93e1c6b-351a-46eb-b8b0-b64fa7f278b9","Poll Single Select","So now that you have had a chance to think about what AI can do and how it can be regulated, do you think AI will be_____?","Bad for humanity","24%","45%","21%","27%","0%","0%","50%","67%","20%","18%","33%","0%","21%","24%","0%","100%","23%","17%","19%","67%","0%","0%","0%","29%","16%","50%","31%","16%","0%","0%","36%","14%","23%","38%","0%","100%","0%","0%","11%","14%","23%","78%","0%","20%","0%","0%","0%","0%","0%","37%","8%","37%","18%","38%","30%","20%","0%","22%","25%","50%","30%"
"a93e1c6b-351a-46eb-b8b0-b64fa7f278b9","Poll Single Select","So now that you have had a chance to think about what AI can do and how it can be regulated, do you think AI will be_____?","Good for humanity","76%","55%","79%","73%","100%","100%","50%","33%","80%","82%","67%","0%","79%","76%","100%","0%","77%","83%","81%","33%","0%","0%","0%","71%","84%","50%","69%","84%","0%","100%","64%","86%","77%","63%","0%","0%","100%","100%","89%","86%","77%","22%","100%","80%","0%","0%","100%","0%","100%","63%","92%","63%","82%","62%","70%","80%","100%","78%","75%","50%","70%"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(50)","O1: 18-24 (11)","O1: 25-34 (18)","O1: 33-44 (11)","O1: 45-54 (4)","O1: 55+ (6)","O2: Asian (2)","O2: Black (3)","O2: Hispanic (5)","O2: White (37)","O2: Mixed (3)","O2: Other (0)","O3: Male (28)","O3: Female (21)","O3: Other (0)","O3: Prefer not to say (1)","O4: Democrat (26)","O4: Republican (6)","O4: Independant (16)","O4: Other (2)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (23)","O5: College / Bachelors degree (25)","O5: Masters/ PhD or equivalent (2)","O6: A lot (25)","O6: A little (25)","O6: Nothing at all (0)","O7: Almost every day (5)","O7: Once or twice a week (11)","O7: Once or twice a month (14)","O7: Only once or twice ever (13)","O7: Never (7)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (12)","O8: Good for humanity (38)","O9: Mostly excited (13)","O9: Somewhat excited (9)","O9: Totally neutral (7)","O9: Somewhat concerned (13)","O9: Mostly concerned (8)","O10: Christian - Protestant (7)","O10: Christian - Catholic (10)","O10: Christian - Mormon (0)","O10: Jewish (0)","O10: Muslim (1)","O10: Hindu (0)","O10: Other (5)","O10: None - I do not identify with any religious group or faith (27)","Religious (23)","Not religious (27)","White (37)","Not white (13)","Under 34 (29)","33-54 (15)","55+ (6)","Support initial policy (40)","Unsure on initial policy (8)","Don't support initial policy (2)","unsure/don't support policy (10)","Submitted By","Sample ID","Participant ID"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","The policy should specify that it will only give advice per individual basis and make sure it's not lumping every different person up depending on the symptoms","Neutral","82%","73%","89%","73%","100%","83%","100%","67%","60%","84%","100%"," - ","86%","76%"," - ","100%","81%","67%","88%","100%"," - "," - "," - ","87%","76%","100%","92%","72%"," - ","100%","91%","79%","85%","57%"," - ","75%","84%","92%","78%","86%","77%","75%","100%","70%"," - "," - ","100%"," - ","100%","78%","87%","78%","84%","77%","83%","80%","83%","85%","63%","100%","70%","Don't support initial policy, O10: Other, O1: 25-34, O2: White, O3: Female, O4: Democrat, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, Under 34, White, unsure/don't support policy","","20abb93c-e715-486c-9249-49bbfa0e258e"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I would make an addendum(s) so that these are not Commandments, but rather a.framework to be modified as changes are needed","Neutral","80%","64%","89%","82%","100%","67%","50%","100%","20%","86%","100%"," - ","82%","76%"," - ","100%","81%","67%","81%","100%"," - "," - "," - ","96%","64%","100%","80%","80%"," - ","60%","82%","100%","77%","57%"," - ","75%","82%","77%","89%","86%","85%","63%","86%","70%"," - "," - ","0%"," - ","80%","85%","74%","85%","86%","62%","79%","87%","67%","80%","75%","100%","80%","33-54, O10: Christian - Catholic, O1: 33-44, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat excited, Religious, Support initial policy, White","","cccc0c26-ef1e-46c7-bf97-0818ad119e68"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I think these are pretty common sense rules/procedures to have in place. Seeing how they play out in real time would be the next thing.","Neutral","80%","64%","94%","73%","100%","67%","100%","100%","40%","81%","100%"," - ","82%","76%"," - ","100%","77%","83%","81%","100%"," - "," - "," - ","87%","72%","100%","84%","76%"," - ","100%","91%","86%","69%","57%"," - ","75%","82%","92%","78%","86%","77%","63%","86%","70%"," - "," - ","100%"," - ","100%","78%","83%","78%","81%","77%","83%","80%","67%","80%","75%","100%","80%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Female, O4: Democrat, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Support initial policy, White","","8918432f-cb25-4656-9d8b-2e3b451cde43"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","Everything looks good.","Positive","80%","64%","89%","91%","75%","67%","50%","33%","80%","84%","100%"," - ","82%","76%"," - ","100%","77%","67%","88%","100%"," - "," - "," - ","78%","80%","100%","76%","84%"," - ","40%","82%","93%","77%","86%"," - ","75%","82%","77%","89%","100%","85%","50%","86%","90%"," - "," - ","0%"," - ","80%","78%","83%","78%","84%","69%","79%","87%","67%","88%","50%","50%","50%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Other, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Bad for humanity, O9: Mostly concerned, Support initial policy, White","","bf586209-c8c0-4c2f-83e3-8d20ede69000"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","Trustworthy sources would be identified in those updated medical sources (i.e. Mayo Clinic and Johns Hopkins).","Neutral","78%","64%","89%","82%","100%","50%","50%","33%","80%","81%","100%"," - ","82%","71%"," - ","100%","69%","67%","94%","100%"," - "," - "," - ","83%","72%","100%","88%","68%"," - ","80%","100%","79%","62%","71%"," - ","75%","79%","92%","78%","86%","77%","50%","100%","70%"," - "," - ","0%"," - ","100%","74%","83%","74%","81%","69%","79%","87%","50%","83%","50%","100%","60%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Almost every day, O8: Good for humanity, O9: Somewhat concerned, Religious, Support initial policy, White","","e6798076-ab4e-45f2-ae98-a13eefc91698"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I can't think of much but in extreme cases it could let the user know that they will call an ambulance if they are in extreme danger. The AI can follow up a lot and say when they will follow up to help the user more. The AI should follow up to help more than one time. If medical and scientific information changes the AI should make sure that their system is updated with this new information. ","Neutral","78%","73%","94%","64%","100%","50%","100%","100%","80%","73%","100%"," - ","79%","76%"," - ","100%","77%","83%","75%","100%"," - "," - "," - ","78%","76%","100%","88%","68%"," - ","100%","91%","71%","77%","57%"," - ","83%","76%","92%","67%","71%","69%","88%","86%","60%"," - "," - ","100%"," - ","100%","78%","78%","78%","73%","92%","86%","73%","50%","78%","75%","100%","80%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat excited, Support initial policy, White","","01bc6c38-814b-42a1-b291-2570bfaacc4e"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I would make whomever is asking for medical advice click boxes that they know it's not a doctor and they should seek medical help.","Negative","76%","73%","89%","73%","75%","50%","50%","67%","60%","78%","100%"," - ","82%","67%"," - ","100%","65%","67%","94%","100%"," - "," - "," - ","83%","68%","100%","84%","68%"," - ","60%","100%","71%","62%","86%"," - ","83%","74%","85%","78%","86%","62%","75%","86%","90%"," - "," - ","0%"," - ","80%","70%","83%","70%","78%","69%","83%","73%","50%","78%","63%","100%","70%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Support initial policy, Under 34, White","","93fbe207-4f7f-4a47-a52c-36844cf7e624"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I think as a whole, this policy is good. I think it's absolutely critical to communicate that the AI should not be used as a replacement for doctors advice at every level of the policy, though.","Neutral","76%","73%","94%","55%","100%","50%","100%","100%","80%","70%","100%"," - ","79%","71%"," - ","100%","73%","83%","75%","100%"," - "," - "," - ","74%","76%","100%","88%","64%"," - ","100%","91%","71%","69%","57%"," - ","75%","76%","92%","67%","71%","62%","88%","86%","60%"," - "," - ","100%"," - ","100%","74%","78%","74%","70%","92%","86%","67%","50%","75%","75%","100%","80%","33-54, O10: Christian - Catholic, O1: 33-44, O2: White, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat concerned, Religious, Support initial policy, White","","e4b06235-7d20-4a46-8748-9898992d2469"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","Always make the AI cite the sources.","Neutral","72%","55%","89%","82%","75%","33%","0%","0%","100%","78%","67%"," - ","75%","71%"," - ","0%","69%","67%","81%","50%"," - "," - "," - ","65%","76%","100%","76%","68%"," - ","80%","82%","86%","62%","43%"," - ","67%","74%","85%","78%","86%","62%","50%","71%","70%"," - "," - ","0%"," - ","100%","70%","74%","70%","78%","54%","76%","80%","33%","78%","50%","50%","50%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Support initial policy, Under 34, White","","7425fdb6-a48d-433f-a9ab-42bf7d3fc8d2"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I feel that this is a very clear and comprehensive start, but it should be kept in mind that over time, as AI evolves and people start to learn more about it, policies will needed to be changed and updated with some frequency in order to addresses new issues that might arise. ","Neutral","72%","73%","83%","64%","100%","33%","100%","100%","40%","70%","100%"," - ","82%","57%"," - ","100%","58%","83%","88%","100%"," - "," - "," - ","74%","68%","100%","80%","64%"," - ","80%","91%","86%","46%","57%"," - ","67%","74%","85%","89%","71%","54%","63%","86%","50%"," - "," - ","100%"," - ","80%","74%","70%","74%","70%","77%","79%","73%","33%","75%","63%","50%","60%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Bad for humanity, O9: Mostly concerned, Support initial policy, Under 34, White","","68d0b83d-7546-4b8d-a32f-507692e410b4"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I do not have any other changes that I can think of off the top of my head. ","Positive","70%","64%","67%","73%","75%","83%","100%","67%","40%","70%","100%"," - ","79%","62%"," - ","0%","65%","100%","69%","50%"," - "," - "," - ","78%","64%","50%","64%","76%"," - ","40%","73%","86%","69%","57%"," - ","67%","71%","69%","89%","71%","77%","38%","100%","60%"," - "," - ","100%"," - ","40%","70%","70%","70%","70%","69%","66%","73%","83%","75%","63%","0%","50%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: Asian, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Bad for humanity, O9: Somewhat concerned, Support initial policy, Under 34","","f049ef09-f4f1-40e4-ac34-7c2d67662cb7"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","The AI chatbot should always remind the user that it is not sentient/sapient, that it's not a medical professional, the algorithm it uses and how it arrives at its responses, that its trustworthy sources are deemed trustworthy by the host of the AI.","Negative","70%","55%","94%","45%","100%","50%","0%","67%","80%","73%","67%"," - ","71%","71%"," - ","0%","69%","83%","69%","50%"," - "," - "," - ","70%","68%","100%","76%","64%"," - ","80%","82%","71%","69%","43%"," - ","67%","71%","77%","67%","86%","54%","75%","71%","60%"," - "," - ","0%"," - ","100%","70%","70%","70%","73%","62%","79%","60%","50%","70%","75%","50%","70%","O10: Other, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Totally neutral, Religious, Under 34, Unsure on initial policy, White, unsure/don't support policy","","01236038-3474-406a-ab1f-f1dc80f277f2"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I think overall it is a good policy and I would not make any additional changes.","Neutral","70%","55%","72%","73%","75%","83%","100%","67%","40%","70%","100%"," - ","71%","71%"," - ","0%","69%","83%","69%","50%"," - "," - "," - ","78%","60%","100%","72%","68%"," - ","40%","91%","79%","69%","43%"," - ","67%","71%","77%","67%","57%","85%","50%","100%","60%"," - "," - ","100%"," - ","60%","67%","74%","67%","70%","69%","66%","73%","83%","75%","63%","0%","50%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, White","","365b24d2-5505-4df9-a0b3-9f76e9b1c32a"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","Not at this time. I'd need to give it a lot more thought to answer this.","Negative","68%","45%","67%","73%","75%","100%","50%","100%","20%","73%","67%"," - ","64%","71%"," - ","100%","69%","67%","63%","100%"," - "," - "," - ","74%","64%","50%","60%","76%"," - ","20%","73%","64%","77%","86%"," - ","75%","66%","62%","78%","43%","77%","75%","86%","60%"," - "," - ","0%"," - ","40%","74%","61%","74%","73%","54%","59%","73%","100%","68%","75%","50%","70%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Mostly concerned, Support initial policy, White","","8571dae0-08aa-463f-870a-93aeb4c9c72f"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","Overall these conversations with AI’s should be seen as tools to get information but in the long run, utilizing the expertise of human medical professionals for more complicated situations is best.","Positive","68%","64%","89%","45%","75%","50%","50%","67%","80%","65%","100%"," - ","71%","67%"," - ","0%","62%","100%","75%","0%"," - "," - "," - ","65%","68%","100%","72%","64%"," - ","80%","73%","71%","62%","57%"," - ","58%","71%","85%","56%","86%","54%","63%","86%","60%"," - "," - ","100%"," - ","100%","59%","78%","59%","65%","77%","79%","53%","50%","68%","75%","50%","70%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat concerned, Unsure on initial policy, White, unsure/don't support policy","","39ce80a6-72ba-49d5-83d0-94a5af4facf0"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","There are no other changes or additions I can think of at this time. ","Neutral","68%","73%","67%","55%","75%","83%","100%","33%","40%","70%","100%"," - ","75%","62%"," - ","0%","65%","67%","75%","50%"," - "," - "," - ","70%","68%","50%","60%","76%"," - ","40%","55%","86%","62%","86%"," - ","67%","68%","69%","67%","86%","69%","50%","100%","70%"," - "," - ","100%"," - ","40%","63%","74%","63%","70%","62%","69%","60%","83%","73%","63%","0%","50%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Male, O4: Independant, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat concerned, Unsure on initial policy, White, unsure/don't support policy","","fe7f5e16-53ad-47da-acf9-ad6452126bc8"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I do not currently have anything in mind.","Neutral","66%","64%","61%","64%","75%","83%","50%","33%","40%","70%","100%"," - ","71%","62%"," - ","0%","65%","50%","75%","50%"," - "," - "," - ","70%","64%","50%","56%","76%"," - ","20%","64%","79%","62%","86%"," - ","67%","66%","62%","78%","71%","69%","50%","100%","70%"," - "," - ","0%"," - ","40%","63%","70%","63%","70%","54%","62%","67%","83%","70%","63%","0%","50%","O10: Other, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A lot, O7: Never, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, Under 34, White","","1047e812-2ef9-403b-acaa-f0557940c10a"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","I would say just to fix the grammatical errors.","Neutral","66%","55%","67%","73%","75%","67%","50%","0%","40%","73%","100%"," - ","68%","67%"," - ","0%","62%","67%","75%","50%"," - "," - "," - ","70%","64%","50%","56%","76%"," - ","20%","73%","79%","54%","86%"," - ","67%","66%","62%","89%","71%","69%","38%","86%","80%"," - "," - ","0%"," - ","20%","67%","65%","67%","73%","46%","62%","73%","67%","73%","50%","0%","40%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Hispanic, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat concerned, Religious, Support initial policy, Under 34","","204f011b-3c42-4ffc-a299-4f3fa894ee91"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","No not besides what I  have already put in","Negative","66%","55%","67%","82%","75%","50%","50%","0%","40%","73%","100%"," - ","75%","57%"," - ","0%","58%","67%","81%","50%"," - "," - "," - ","70%","64%","50%","60%","72%"," - ","20%","73%","93%","38%","86%"," - ","58%","68%","69%","89%","71%","62%","38%","86%","80%"," - "," - ","0%"," - ","20%","67%","65%","67%","73%","46%","62%","80%","50%","75%","38%","0%","30%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Mixed, O3: Male, O4: Independant, O5: High school or GED, O6: A little, O7: Once or twice a week, O8: Bad for humanity, O9: Somewhat excited, Religious, Support initial policy, Under 34","","b1ba9014-50a5-4ad8-a454-9a175208019f"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","not that I can think of","Negative","64%","36%","61%","73%","75%","100%","50%","67%","20%","70%","67%"," - ","57%","71%"," - ","100%","65%","50%","63%","100%"," - "," - "," - ","65%","64%","50%","56%","72%"," - ","20%","64%","57%","77%","86%"," - ","75%","61%","54%","67%","43%","77%","75%","86%","60%"," - "," - ","0%"," - ","40%","67%","61%","67%","70%","46%","52%","73%","100%","65%","63%","50%","60%","33-54, O10: Other, O1: 45-54, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Totally neutral, Religious, Unsure on initial policy, White, unsure/don't support policy","","5960f83e-337f-40cc-a621-b19bb3c55634"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","Nothing comes to mind","Neutral","64%","55%","67%","55%","75%","83%","50%","33%","40%","68%","100%"," - ","64%","67%"," - ","0%","69%","33%","69%","50%"," - "," - "," - ","65%","64%","50%","56%","72%"," - ","40%","45%","86%","62%","71%"," - ","58%","66%","69%","67%","71%","62%","50%","100%","70%"," - "," - ","0%"," - ","40%","59%","70%","59%","68%","54%","62%","60%","83%","70%","50%","0%","40%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: Black, O3: Male, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat excited, Under 34, Unsure on initial policy, unsure/don't support policy","","867cb566-63d1-4fb1-8f5b-ef582540ee0d"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","No, nothing. I think it looked great exactly as it and would want this advice for myself for sure. ","Neutral","64%","55%","67%","73%","75%","50%","50%","0%","40%","70%","100%"," - ","71%","57%"," - ","0%","54%","67%","81%","50%"," - "," - "," - ","70%","60%","50%","60%","68%"," - ","20%","73%","86%","38%","86%"," - ","58%","66%","69%","89%","71%","54%","38%","86%","80%"," - "," - ","0%"," - ","20%","63%","65%","63%","70%","46%","62%","73%","50%","73%","38%","0%","30%","O10: Christian - Catholic, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Totally neutral, Religious, Support initial policy, Under 34, White","","50d28166-1d9c-42a8-881f-8f23184cef17"
"103baaf9-e126-4a2e-9ebb-05d80a733abd","Ask Opinion","Are there any other changes or additions you would make that you have not seen suggested, either to the entire policy, or any part of it? 
For example, to resolve potential conflicts, or because something is missing.","","None that I can think of","Neutral","64%","64%","67%","45%","75%","83%","50%","67%","20%","68%","100%"," - ","64%","62%"," - ","100%","65%","33%","75%","50%"," - "," - "," - ","70%","60%","50%","52%","76%"," - ","20%","45%","86%","62%","86%"," - ","58%","66%","54%","78%","71%","69%","50%","100%","70%"," - "," - ","0%"," - ","40%","59%","70%","59%","68%","54%","66%","53%","83%","65%","63%","50%","60%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Bad for humanity, O9: Somewhat concerned, Support initial policy, Under 34, White","","9ad7a120-5f3b-4c5e-9563-ed25eea35524"
