,id,prompt_type,prompt template,model,subject,agent_opinion_list,prompt,response,full_response,time,query_type,l,comment,excluded_comments_list
109,5989.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- the minimum wage should $25 per hour"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- the minimum wage should $25 per hour"" Would they agree with this: ""To tackle income inequality, it is essential to develop a balanced and well-rounded solution that considers the concerns of workers seeking a livable wage, the challenges faced by small businesses, and the implications of technology adoption in order to create a more equitable economic environment.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:36,query2,,"To tackle income inequality, it is essential to develop a balanced and well-rounded solution that considers the concerns of workers seeking a livable wage, the challenges faced by small businesses, and the implications of technology adoption in order to create a more equitable economic environment.",
110,,,,,,,,,,,,3.0,,
111,0.0,basic_more_specific,"Below is a list of people with various opinions on a topic. Write a single specific statement that the most possible people would agree with. The statement you generate should represent a specific viewpoint on the topic. Is is OK if not everybody agrees with your statement, so long as the most possible people do. Also important is that your statement is not close to anything in the list of forbidden statements (given below). Now, here is the list of people and their opinions:
{agent_opinion_list}
And here is the list of forbidden statements:
{excluded_comments_list}
Now write your statement, carefully following all previous instructions.",gpt-4-0314,basic_more_specific,- Person who believes the following 1 things: (1) Reactionary liberal trash. Doesn't solve the problem. It's a systemic problem and this solution is like a band aid on a broken leg. ,"Below is a list of people with various opinions on a topic. Write a single specific statement that the most possible people would agree with. The statement you generate should represent a specific viewpoint on the topic. Is is OK if not everybody agrees with your statement, so long as the most possible people do. Also important is that your statement is not close to anything in the list of forbidden statements (given below). Now, here is the list of people and their opinions:
- Person who believes the following 1 things: (1) Reactionary liberal trash. Doesn't solve the problem. It's a systemic problem and this solution is like a band aid on a broken leg. 
And here is the list of forbidden statements:
- Efforts to address income inequality should consider both the opportunities and risks associated with higher minimum wages, including the potential effects on small businesses, technology adoption, and overall economic well-being, in order to strike a balance that benefits the majority.
- Addressing income inequality is important, and finding a fair and effective solution to ensure workers earn a livable wage, while considering the potential impacts on small businesses and technology adoption, should be a priority.
- Addressing income inequality requires careful evaluation of potential solutions, such as raising the minimum wage, while considering the effects on small businesses, job opportunities and technological advancements in order to promote economic stability and fairness.
Now write your statement, carefully following all previous instructions.","Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.","Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",2023-09-13-10:53:45,query1_prime,2.0,,"- Efforts to address income inequality should consider both the opportunities and risks associated with higher minimum wages, including the potential effects on small businesses, technology adoption, and overall economic well-being, in order to strike a balance that benefits the majority.
- Addressing income inequality is important, and finding a fair and effective solution to ensure workers earn a livable wage, while considering the potential impacts on small businesses and technology adoption, should be a priority.
- Addressing income inequality requires careful evaluation of potential solutions, such as raising the minimum wage, while considering the effects on small businesses, job opportunities and technological advancements in order to promote economic stability and fairness."
112,215.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:46,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
113,85.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:47,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
114,33.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- Reactionary liberal trash. Doesn't solve the problem. It's a systemic problem and this solution is like a band aid on a broken leg."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- Reactionary liberal trash. Doesn't solve the problem. It's a systemic problem and this solution is like a band aid on a broken leg."" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:49,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
115,14.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- Good move. Will boost econy here"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- Good move. Will boost econy here"" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:50,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
116,55.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- Something needs to be done to address income inequality and this is a good if imperfect start"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- Something needs to be done to address income inequality and this is a good if imperfect start"" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:52,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
117,92.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- One step towards a world where a basic minimum income will be the way developed nations must function as the need for human workers collapses vs populace that ""needs a job."""" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- One step towards a world where a basic minimum income will be the way developed nations must function as the need for human workers collapses vs populace that ""needs a job."""" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:53,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
118,56.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- This is something that will impact SMB who cannot afford paying 15$/hour wage"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- This is something that will impact SMB who cannot afford paying 15$/hour wage"" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:54,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
119,52.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- It's so high that it will definitely cost some needy people their jobs."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- It's so high that it will definitely cost some needy people their jobs."" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:55,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
120,63.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- This is cool! I say hike it up to $20"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- This is cool! I say hike it up to $20"" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:56,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
121,6.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- This will cause small businesses to go out of business."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- This will cause small businesses to go out of business."" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:57,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
122,47.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- I agree. The small business will need to make poverty fashionable"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- I agree. The small business will need to make poverty fashionable"" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:58,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
123,12.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- $15 min wage will lead to inflation. Higher income population is penalized for this reason and therefore I don't think it is fair."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- $15 min wage will lead to inflation. Higher income population is penalized for this reason and therefore I don't think it is fair."" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:53:59,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
124,110.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- Guaranteed minimum income! Remove all the specific programs!"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- Guaranteed minimum income! Remove all the specific programs!"" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:54:01,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
125,28.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- It's possible benefits may be cut in exchange for higher wages, along with other benefits. Worth it?"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- It's possible benefits may be cut in exchange for higher wages, along with other benefits. Worth it?"" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:54:02,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
126,15.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- Minimum wage will not just lead to robots. Minimum wage will lead to unionized robots. And that's a good thing."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- Minimum wage will not just lead to robots. Minimum wage will lead to unionized robots. And that's a good thing."" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:54:03,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
127,96.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- Higher wages makes it super hard for small businesses to survive.  In effect, mom and pop coffee shops with disappear."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- Higher wages makes it super hard for small businesses to survive.  In effect, mom and pop coffee shops with disappear."" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:54:04,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
128,5989.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- the minimum wage should $25 per hour"" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- the minimum wage should $25 per hour"" Would they agree with this: ""Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:54:05,query2,,"Tackling income inequality demands a comprehensive approach that not only evaluates the potential benefits and drawbacks of raising the minimum wage, but also examines the deeper systemic issues that contribute to economic disparities, striving to create a more equitable and sustainable future for all.",
129,,,,,,,,,,,,2.0,,
130,0.0,basic_more_specific,"Below is a list of people with various opinions on a topic. Write a single specific statement that the most possible people would agree with. The statement you generate should represent a specific viewpoint on the topic. Is is OK if not everybody agrees with your statement, so long as the most possible people do. Also important is that your statement is not close to anything in the list of forbidden statements (given below). Now, here is the list of people and their opinions:
{agent_opinion_list}
And here is the list of forbidden statements:
{excluded_comments_list}
Now write your statement, carefully following all previous instructions.",gpt-4-0314,basic_more_specific,- Person who believes the following 1 things: (1) Reactionary liberal trash. Doesn't solve the problem. It's a systemic problem and this solution is like a band aid on a broken leg. ,"Below is a list of people with various opinions on a topic. Write a single specific statement that the most possible people would agree with. The statement you generate should represent a specific viewpoint on the topic. Is is OK if not everybody agrees with your statement, so long as the most possible people do. Also important is that your statement is not close to anything in the list of forbidden statements (given below). Now, here is the list of people and their opinions:
- Person who believes the following 1 things: (1) Reactionary liberal trash. Doesn't solve the problem. It's a systemic problem and this solution is like a band aid on a broken leg. 
And here is the list of forbidden statements:
- Efforts to address income inequality should consider both the opportunities and risks associated with higher minimum wages, including the potential effects on small businesses, technology adoption, and overall economic well-being, in order to strike a balance that benefits the majority.
- Addressing income inequality is important, and finding a fair and effective solution to ensure workers earn a livable wage, while considering the potential impacts on small businesses and technology adoption, should be a priority.
- Addressing income inequality requires careful evaluation of potential solutions, such as raising the minimum wage, while considering the effects on small businesses, job opportunities and technological advancements in order to promote economic stability and fairness.
Now write your statement, carefully following all previous instructions.","To effectively address income inequality, it is crucial to examine the root causes of the issue and implement comprehensive solutions that not only raise wages but also take into account the potential consequences on small businesses and technological advancements, ensuring equitable growth and opportunity for all.","To effectively address income inequality, it is crucial to examine the root causes of the issue and implement comprehensive solutions that not only raise wages but also take into account the potential consequences on small businesses and technological advancements, ensuring equitable growth and opportunity for all.",2023-09-13-10:54:15,query1_prime,1.0,,"- Efforts to address income inequality should consider both the opportunities and risks associated with higher minimum wages, including the potential effects on small businesses, technology adoption, and overall economic well-being, in order to strike a balance that benefits the majority.
- Addressing income inequality is important, and finding a fair and effective solution to ensure workers earn a livable wage, while considering the potential impacts on small businesses and technology adoption, should be a priority.
- Addressing income inequality requires careful evaluation of potential solutions, such as raising the minimum wage, while considering the effects on small businesses, job opportunities and technological advancements in order to promote economic stability and fairness."
131,215.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- Businesses, small or large, shouldn't be able to pay workers anything below a livable wage. Why should we subsidize businesses that depend on inadequate wages? If a business's product is good, then this shouldn't be a challenge."" Would they agree with this: ""To effectively address income inequality, it is crucial to examine the root causes of the issue and implement comprehensive solutions that not only raise wages but also take into account the potential consequences on small businesses and technological advancements, ensuring equitable growth and opportunity for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:54:17,query2,,"To effectively address income inequality, it is crucial to examine the root causes of the issue and implement comprehensive solutions that not only raise wages but also take into account the potential consequences on small businesses and technological advancements, ensuring equitable growth and opportunity for all.",
132,85.0,agree_disagree_best_guess_less_agree,"Suppose a person holds the following opinions: ""- It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""{comment}""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",gpt-4-0314,agree_disagree_best_guess_less_agree,,"Suppose a person holds the following opinions: ""- It's just going to speed up the adoption of robotics in industries with unskilled or low-skilled workers."" Would they agree with this: ""To effectively address income inequality, it is crucial to examine the root causes of the issue and implement comprehensive solutions that not only raise wages but also take into account the potential consequences on small businesses and technological advancements, ensuring equitable growth and opportunity for all.""?Answer AGREE if they would agree and DISAGREE if they would disagree. Only put AGREE if you are reasonably confident that they would agree, as a safe default you should put DISAGREE. Your output should always be AGREE or DISAGREE and nothing else.",AGREE,AGREE,2023-09-13-10:54:18,query2,,"To effectively address income inequality, it is crucial to examine the root causes of the issue and implement comprehensive solutions that not only raise wages but also take into account the potential consequences on small businesses and technological advancements, ensuring equitable growth and opportunity for all.",
