"Name","Collective Dialogue #2 - Medical Advice"
"Title","Policy on AI and medical advice"
"Date","August 30, 2023 at 06:00 PM (GMT)"
"Duration","01:39:17"
"Participants","238"
"Participant Limit","300"
"Total Onboarding Polls","10"
"Total Conversation Questions","11"


"Question ID","Question Type","Question","Responses","All(238)","O1: 18-24 (23)","O1: 25-34 (63)","O1: 33-44 (57)","O1: 45-54 (39)","O1: 55+ (56)","O2: Asian (14)","O2: Black (33)","O2: Hispanic (20)","O2: White (161)","O2: Mixed (9)","O2: Other (1)","O3: Male (125)","O3: Female (106)","O3: Other (6)","O3: Prefer not to say (1)","O4: Democrat (107)","O4: Republican (71)","O4: Independant (60)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (90)","O5: College / Bachelors degree (121)","O5: Masters/ PhD or equivalent (26)","O6: A lot (129)","O6: A little (107)","O6: Nothing at all (2)","O7: Almost every day (34)","O7: Once or twice a week (71)","O7: Once or twice a month (53)","O7: Only once or twice ever (45)","O7: Never (34)","O7: Do not know what an AI assistant is (1)","O8: Bad for humanity (47)","O8: Good for humanity (191)","O9: Mostly excited (74)","O9: Somewhat excited (63)","O9: Totally neutral (15)","O9: Somewhat concerned (44)","O9: Mostly concerned (42)","O10: Christian - Protestant (77)","O10: Christian - Catholic (41)","O10: Christian - Mormon (1)","O10: Jewish (4)","O10: Muslim (4)","O10: Hindu (0)","O10: Other (17)","O10: None - I do not identify with any religious group or faith (94)","Religious (144)","Not religious (94)","White (161)","Not white (77)","Under 34 (86)","33-54 (96)","55+ (56)","Support initial policy (153)","Unsure on initial policy (23)","Don't support initial policy (6)","Flipped to yes (1)"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","I suppose they would not support it if they were Afraid of AI.  For those who are not, I would see no reason not to support it.","Neutral","51%","43%","49%","62%","49%","46%","55%","67%","47%","48%","44%","100%","51%","50%","50%","100%","57%","47%","44%"," - "," - "," - ","0%","47%","51%","65%","47%","54%","100%","50%","48%","63%","36%","56%","100%","47%","52%","48%","50%","64%","43%","59%","50%","44%","0%","50%","33%"," - ","59%","54%","49%","54%","48%","57%","47%","56%","46%","49%","55%","17%","0%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Support initial policy, White","","8f2e1709-2865-4bf7-8c0c-6d35233c3c15"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","Honestly, I didn't see any changes in the issues that were brought up by participants. Some of the wording seemed changed, but the basic meaning was not changed. None of our concerns were addressed. The first paragraph about it being dynamic was good.","Neutral","51%","52%","49%","56%","43%","52%","64%","63%","53%","46%","78%","0%","53%","50%","33%","0%","52%","53%","46%"," - "," - "," - ","100%","53%","50%","43%","51%","50%","50%","63%","39%","57%","43%","59%","100%","51%","51%","50%","50%","64%","40%","59%","46%","44%","0%","50%","67%"," - ","76%","52%","50%","52%","46%","61%","50%","51%","52%","48%","55%","83%","0%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Independant, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Mostly concerned, Religious, White","","ed876351-80ed-4744-b7be-5f0df2f1848b"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","You still need more emphasis on common sense.  Some people just dont have much.  In emergency situation, AI should be used to get a real human on the line.  BTW, this survey still cuts opinion off.","Negative","51%","52%","47%","54%","49%","52%","45%","70%","58%","46%","56%","0%","51%","50%","67%","0%","58%","45%","44%"," - "," - "," - ","100%","46%","56%","39%","54%","46%","100%","50%","48%","53%","52%","50%","100%","51%","51%","47%","41%","71%","53%","61%","55%","39%","0%","100%","0%"," - ","47%","52%","50%","52%","46%","60%","49%","52%","52%","47%","55%","67%","0%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat excited, Religious, Support initial policy, White","","46b7b805-84ed-430d-84e0-65a4f1324f41"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","This is a good one","Positive","50%","52%","51%","42%","54%","54%","45%","60%","47%","49%","44%","100%","52%","49%","33%","100%","50%","48%","53%"," - "," - "," - ","0%","54%","48%","48%","51%","49%","100%","72%","51%","51%","29%","53%","100%","40%","53%","53%","59%","79%","30%","44%","57%","61%","0%","25%","33%"," - ","65%","39%","57%","39%","49%","53%","51%","47%","54%","52%","35%","17%","100%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Mostly concerned, Religious, Support initial policy, Under 34","","9515d0a8-694f-40c3-b6d9-248ae3cacb8a"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","probably because AI is just a gathered information from the internet which is not a reliable source now a days. AI isn't also safe from viruses and hackers. Infromations coming from","Neutral","50%","48%","49%","63%","46%","41%","36%","67%","53%","47%","56%","0%","46%","51%","83%","100%","57%","38%","51%"," - "," - "," - ","0%","47%","53%","48%","48%","50%","100%","56%","39%","59%","50%","47%","100%","49%","50%","44%","43%","79%","55%","54%","51%","44%","0%","100%","33%"," - ","47%","50%","50%","50%","47%","56%","49%","56%","41%","46%","65%","33%","0%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Black, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Never, O8: Good for humanity, O9: Totally neutral, Religious, Under 34","","68c4d07f-30d7-4ad1-ad7c-c84b0652b04d"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","Healthcare in general would just improve as a whole.

","Neutral","48%","57%","53%","40%","40%","54%","55%","40%","58%","48%","44%","100%","53%","45%","33%","0%","46%","55%","46%"," - "," - "," - ","100%","54%","45%","39%","50%","48%","0%","53%","48%","43%","57%","44%","0%","56%","47%","45%","48%","36%","50%","56%","49%","56%","100%","25%","67%"," - ","65%","42%","53%","42%","48%","49%","54%","40%","54%","53%","35%","50%","0%","Not white, O10: Christian - Protestant, O1: 25-34, O2: Asian, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, Under 34","","10d1b1bb-f807-42d0-974c-8666a512cf22"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","It seems to be pretty fail-safe. It is at least a start. ","Neutral","47%","38%","46%","38%","54%","56%","36%","57%","47%","46%","44%","100%","49%","46%","33%","0%","50%","50%","39%"," - "," - "," - ","100%","51%","45%","39%","47%","47%","50%","56%","43%","51%","36%","53%","100%","38%","49%","47%","53%","64%","38%","41%","53%","61%","0%","25%","33%"," - ","53%","37%","53%","37%","46%","50%","44%","45%","56%","50%","40%","33%","0%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Never, O8: Bad for humanity, O9: Mostly concerned, Religious, Support initial policy, White","","6935024a-42e7-4874-9637-ae13e75e88a5"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","I think many people don't understand the human urgency associated with ""wording"" when it comes to AI communication. They don't understand the AI is programmed. WIth more use by human users, they will begin to get a clearer picture of how humans can benefit from AI Assistants in the safest way.","Neutral","47%","48%","44%","56%","40%","44%","45%","57%","53%","43%","67%","0%","45%","47%","83%","0%","55%","42%","37%"," - "," - "," - ","100%","41%","52%","39%","50%","42%","100%","59%","36%","55%","45%","41%","100%","47%","47%","41%","45%","50%","45%","59%","46%","39%","0%","100%","33%"," - ","47%","49%","45%","49%","43%","54%","45%","49%","44%","43%","50%","83%","0%","55+, Not white, O10: Christian - Protestant, O1: 55+, O2: Black, O3: Female, O4: Democrat, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Totally neutral, Religious, Support initial policy","","f8cc713e-6409-4e4e-ad22-13302fde65a6"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","They would want people to be healthy and safe","Neutral","46%","43%","44%","35%","54%","56%","45%","40%","42%","48%","33%","100%","46%","46%","33%","100%","43%","50%","47%"," - "," - "," - ","0%","48%","42%","61%","47%","46%","50%","56%","48%","39%","43%","50%","0%","44%","47%","50%","48%","64%","38%","39%","50%","56%","100%","0%","67%"," - ","53%","38%","51%","38%","48%","41%","44%","43%","56%","51%","35%","33%","100%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Good for humanity, O9: Somewhat excited, Support initial policy, White","","96f8dfe6-f1f6-4991-8490-f6d7291abf9c"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","People who prefer human assistance ","Neutral","46%","43%","49%","33%","37%","61%","45%","50%","53%","44%","44%","100%","43%","50%","33%","0%","45%","52%","40%"," - "," - "," - ","100%","49%","43%","43%","48%","44%","0%","56%","46%","33%","50%","47%","100%","49%","45%","45%","43%","29%","48%","54%","42%","58%","0%","75%","33%"," - ","76%","37%","51%","37%","44%","50%","47%","34%","61%","46%","45%","67%","0%","55+, O10: Other, O1: 55+, O2: White, O3: Female, O4: Republican, O5: Masters/ PhD or equivalent, O6: A little, O7: Never, O8: Good for humanity, O9: Somewhat excited, Religious, White","","ba65aad0-2b9f-4004-b8e7-b1c07a4c1b65"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","It is clearer.","Positive","44%","52%","46%","48%","37%","39%","73%","50%","42%","39%","78%","0%","45%","44%","33%","0%","45%","39%","47%"," - "," - "," - ","100%","44%","45%","39%","46%","42%","50%","41%","36%","51%","45%","50%","0%","42%","44%","55%","38%","43%","30%","49%","41%","42%","0%","50%","67%"," - ","59%","44%","44%","44%","39%","54%","47%","44%","39%","42%","45%","83%","0%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: Nothing at all, O7: Never, O8: Good for humanity, O9: Somewhat excited, White","","7f8f3570-96cf-432d-8dd7-98ff9a74b9f4"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","I have no idea","Neutral","44%","48%","42%","44%","43%","44%","45%","47%","37%","44%","44%","0%","46%","45%","0%","0%","36%","55%","46%"," - "," - "," - ","100%","51%","40%","35%","48%","40%","0%","41%","51%","37%","40%","50%","0%","47%","43%","42%","47%","57%","43%","39%","43%","53%","100%","0%","33%"," - ","53%","40%","46%","40%","44%","43%","44%","44%","44%","46%","30%","67%","100%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Never, O8: Good for humanity, O9: Somewhat concerned, Support initial policy, White","","2f44e180-6a8d-491f-82ee-9015b92aabd7"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","If they have no other options to get some medical advice. ","Negative","42%","48%","40%","40%","40%","46%","55%","63%","42%","38%","33%","100%","44%","42%","33%","0%","45%","44%","37%"," - "," - "," - ","100%","48%","39%","35%","45%","40%","50%","47%","48%","45%","29%","41%","100%","36%","44%","47%","41%","50%","40%","37%","47%","47%","0%","25%","0%"," - ","53%","37%","46%","37%","38%","53%","42%","40%","46%","45%","35%","33%","0%","55+, Don't support initial policy, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A lot, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat excited, White","","ac157a3f-85e7-4970-8db6-9c107bc475e2"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","They might think that this would be a poor substitute for human to human interaction.  I would think that people should be talking to people. If it was cutting off that interaction, some people would have problems with that.","Negative","42%","52%","42%","35%","40%","48%","64%","60%","47%","36%","44%","100%","46%","40%","17%","0%","45%","47%","33%"," - "," - "," - ","100%","47%","40%","35%","45%","40%","50%","50%","33%","47%","36%","53%","100%","42%","43%","42%","38%","64%","35%","49%","46%","47%","0%","25%","0%"," - ","71%","35%","47%","35%","36%","56%","45%","37%","48%","43%","35%","67%","0%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Male, O4: Republican, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Somewhat excited, Religious, Support initial policy, White","","97db4b7f-71ab-4eac-ac77-01f1ddc17b75"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","Some people will NEVER trust AI.  You will never get them to trust it, just like some people believe the world is flat.  Go figure.   Likewise, if it gives false information once, it will be remembered for a very long time.  It needs to be corrected immediately and the users assured that it will not happen again.","Neutral","42%","52%","42%","50%","40%","33%","55%","63%","53%","36%","44%","0%","41%","44%","50%","0%","51%","27%","46%"," - "," - "," - ","100%","38%","46%","39%","47%","37%","100%","38%","43%","41%","45%","44%","100%","47%","41%","41%","36%","57%","48%","44%","41%","28%","0%","75%","33%"," - ","35%","51%","37%","51%","36%","56%","45%","46%","33%","36%","60%","67%","0%","55+, O10: Christian - Catholic, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy, White","","a5a87cce-aaa8-44a6-a017-f53d0dc0cf8f"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","fear of something going wrong","Negative","39%","38%","42%","38%","37%","39%","55%","57%","47%","34%","44%","0%","37%","41%","67%","0%","45%","39%","30%"," - "," - "," - ","100%","34%","41%","48%","41%","36%","100%","44%","41%","37%","40%","31%","100%","47%","37%","33%","31%","43%","45%","54%","39%","33%","0%","75%","0%"," - ","41%","42%","38%","42%","34%","51%","41%","38%","39%","34%","55%","67%","100%","55+, O10: Christian - Catholic, O1: 55+, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat concerned, Religious, Support initial policy, White","","8803043f-b315-4e75-955c-ca05b084022c"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","Because they have a lot of trust in Ai.","Positive","39%","38%","42%","40%","40%","35%","36%","60%","42%","36%","33%","0%","36%","42%","67%","0%","48%","34%","30%"," - "," - "," - ","100%","36%","39%","48%","41%","36%","100%","47%","39%","37%","38%","34%","100%","49%","37%","36%","31%","43%","43%","51%","43%","28%","0%","75%","0%"," - ","29%","43%","37%","43%","36%","47%","41%","40%","35%","34%","45%","50%","100%","33-54, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: Black, O3: Female, O4: Independant, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Totally neutral, Support initial policy","","87f20647-faec-49fa-982e-c3c30e5cb61e"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","They think doctors are stupid and untrained","Negative","38%","48%","39%","37%","34%","39%","64%","50%","58%","32%","33%","100%","40%","36%","50%","0%","44%","36%","32%"," - "," - "," - ","100%","39%","37%","39%","39%","39%","0%","41%","36%","43%","29%","44%","100%","40%","38%","38%","38%","50%","33%","41%","39%","31%","0%","25%","33%"," - ","53%","39%","38%","39%","32%","53%","41%","36%","39%","40%","40%","33%","0%","55+, Don't support initial policy, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Never, O8: Bad for humanity, O9: Mostly concerned, White","","654b73f3-2766-4b9c-98cf-896790a4f191"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","Privacy concerns and receiving bad or misleading advice.","Negative","37%","48%","37%","33%","34%","39%","27%","53%","26%","37%","22%","0%","39%","37%","17%","0%","35%","36%","42%"," - "," - "," - ","100%","40%","33%","43%","43%","30%","50%","41%","46%","29%","29%","38%","100%","40%","36%","38%","31%","36%","38%","44%","39%","28%","0%","0%","33%"," - ","47%","39%","36%","39%","37%","37%","40%","33%","39%","33%","35%","83%","100%","33-54, O10: Christian - Protestant, O1: 33-44, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat concerned, Religious, Support initial policy, White","","a4f71e42-b11e-492f-9404-d72b88e29e66"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","No news, all is well","Neutral","36%","57%","33%","35%","31%","35%","45%","30%","58%","34%","44%","0%","38%","35%","33%","0%","29%","44%","40%"," - "," - "," - ","100%","41%","31%","39%","43%","29%","0%","41%","39%","24%","52%","25%","0%","44%","34%","39%","31%","14%","38%","44%","28%","44%","100%","0%","33%"," - ","47%","38%","35%","38%","34%","41%","40%","33%","35%","36%","35%","83%","100%","O10: Christian - Catholic, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Totally neutral, Religious, Support initial policy, Under 34, White","","4316a4f0-9166-4209-905f-dc2d4ec6fe83"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","If they didn't read it.","Neutral","36%","43%","39%","31%","31%","37%","45%","47%","42%","32%","44%","0%","32%","41%","17%","0%","37%","41%","28%"," - "," - "," - ","100%","38%","34%","35%","41%","30%","50%","38%","34%","27%","36%","47%","100%","49%","32%","35%","24%","50%","35%","49%","41%","31%","0%","50%","0%"," - ","53%","31%","39%","31%","32%","44%","40%","31%","37%","35%","40%","67%","100%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat concerned, Religious, Unsure on initial policy, White","","a133ea55-7268-4ad6-add6-24532a23d517"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","Sometimes I think the person lacks understanding, some do not really understand the policy well

","Negative","36%","33%","37%","33%","29%","43%","45%","53%","32%","32%","33%","0%","34%","38%","33%","0%","39%","41%","25%"," - "," - "," - ","100%","34%","35%","39%","41%","30%","50%","41%","36%","27%","33%","44%","100%","38%","35%","38%","31%","43%","33%","39%","41%","31%","0%","25%","0%"," - ","59%","31%","39%","31%","32%","43%","36%","31%","43%","35%","35%","83%","100%","33-54, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: Black, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly concerned","","ac297529-a6cf-468c-8261-9944e8950248"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","fear of the unknown will stop a person from accepting AI","Negative","35%","48%","39%","42%","29%","24%","45%","57%","47%","29%","33%","0%","33%","37%","50%","0%","44%","30%","26%"," - "," - "," - ","100%","31%","39%","30%","38%","32%","50%","38%","41%","35%","29%","28%","100%","40%","34%","33%","31%","29%","35%","46%","32%","31%","0%","75%","0%"," - ","35%","39%","33%","39%","29%","49%","41%","37%","24%","31%","50%","67%","100%","55+, Not white, O10: Muslim, O1: 55+, O2: Black, O3: Male, O4: Democrat, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat concerned, Religious, Unsure on initial policy","","06281a0e-54bb-4d12-a305-0b875c6e8f84"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","Why didn't you give us enough time to do the previous? As for this question, they'd support it because they agree with it, or, with us here, that our criticism was acted on.","Neutral","33%","33%","35%","29%","26%","41%","55%","53%","26%","28%","44%","0%","34%","34%","17%","0%","37%","36%","25%"," - "," - "," - ","100%","35%","31%","35%","37%","29%","50%","31%","30%","29%","33%","47%","100%","42%","31%","29%","24%","43%","38%","46%","39%","31%","0%","25%","33%"," - ","41%","29%","36%","29%","28%","44%","35%","28%","41%","32%","40%","50%","0%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, Support initial policy, White","","1851b19c-969e-4095-bbc9-85fecd8493e7"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","their apprehensions with AI for lack of information on the technology","Negative","33%","43%","35%","38%","20%","30%","64%","40%","42%","27%","56%","0%","30%","36%","50%","0%","41%","34%","18%"," - "," - "," - ","100%","33%","32%","35%","36%","29%","50%","31%","31%","33%","36%","31%","100%","38%","32%","32%","31%","21%","30%","44%","31%","28%","0%","75%","0%"," - ","29%","37%","30%","37%","27%","46%","37%","31%","30%","32%","40%","67%","0%","55+, Not white, O10: Christian - Catholic, O1: 55+, O2: Asian, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat excited, Religious, Unsure on initial policy","","121defc7-c399-40fe-b419-5289ce0ed9fc"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","They probably unconfortamble giving informatin to an AI, they might not trust it and afraid that the information that it might give isnt accurate . ","Negative","30%","48%","32%","33%","20%","26%","45%","43%","42%","25%","33%","0%","31%","30%","33%","0%","40%","27%","18%"," - "," - "," - ","100%","27%","32%","30%","34%","25%","50%","34%","31%","31%","24%","28%","100%","29%","30%","33%","26%","29%","28%","34%","30%","25%","0%","75%","0%"," - ","29%","32%","29%","32%","25%","41%","36%","28%","26%","28%","35%","83%","100%","33-54, Not white, O10: Christian - Catholic, O1: 33-44, O2: Hispanic, O3: Male, O4: Independant, O5: Masters/ PhD or equivalent, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, Support initial policy","","554c268c-4d17-4eb3-bebc-f1d99c7dbc4c"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","They do not trust AI at all and would rather get the opinion of a human. Although it would be the same thing because AI learns based on the data given, and humans also learn from reading and understanding material. However humans have real life experience. ","Neutral","27%","38%","32%","29%","20%","20%","36%","37%","42%","23%","22%","0%","25%","30%","33%","0%","33%","22%","23%"," - "," - "," - ","100%","29%","25%","22%","32%","22%","0%","16%","28%","27%","33%","25%","100%","40%","24%","18%","24%","43%","28%","39%","28%","19%","0%","25%","0%"," - ","24%","31%","24%","31%","23%","36%","33%","25%","20%","27%","30%","50%","0%","Not white, O10: Other, O1: 25-34, O2: Hispanic, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Good for humanity, O9: Totally neutral, Religious, Support initial policy, Under 34","","6bb07459-cb0a-4a4d-9437-6066580b89ca"
"4de51422-c97b-4f0e-b3d0-49c61562f424","Ask Opinion","What are the most compelling reasons why someone WOULD support this updated policy?","","Truth cannot be democratized. The mob is ignorant.","Neutral","26%","52%","26%","17%","17%","28%","36%","37%","26%","22%","33%","0%","25%","26%","33%","0%","31%","27%","16%"," - "," - "," - ","100%","29%","22%","26%","31%","20%","0%","22%","21%","24%","33%","28%","100%","42%","21%","24%","14%","21%","33%","39%","27%","19%","0%","25%","33%"," - ","29%","26%","25%","26%","22%","33%","33%","17%","28%","24%","40%","67%","0%","55+, Don't support initial policy, Not white, O10: Other, O1: 55+, O2: Mixed, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Mostly concerned, Religious","","7b8c9342-6f03-43f8-9445-896d867dbf4d"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(216)","O1: 18-24 (21)","O1: 25-34 (56)","O1: 33-44 (52)","O1: 45-54 (35)","O1: 55+ (52)","O2: Asian (11)","O2: Black (30)","O2: Hispanic (19)","O2: White (146)","O2: Mixed (9)","O2: Other (1)","O3: Male (114)","O3: Female (96)","O3: Other (6)","O3: Prefer not to say (0)","O4: Democrat (97)","O4: Republican (63)","O4: Independant (56)","O4: Other (0)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (84)","O5: College / Bachelors degree (108)","O5: Masters/ PhD or equivalent (23)","O6: A lot (115)","O6: A little (100)","O6: Nothing at all (1)","O7: Almost every day (32)","O7: Once or twice a week (60)","O7: Once or twice a month (51)","O7: Only once or twice ever (41)","O7: Never (31)","O7: Do not know what an AI assistant is (1)","O8: Bad for humanity (44)","O8: Good for humanity (172)","O9: Mostly excited (65)","O9: Somewhat excited (58)","O9: Totally neutral (12)","O9: Somewhat concerned (40)","O9: Mostly concerned (41)","O10: Christian - Protestant (74)","O10: Christian - Catholic (35)","O10: Christian - Mormon (1)","O10: Jewish (4)","O10: Muslim (3)","O10: Hindu (0)","O10: Other (16)","O10: None - I do not identify with any religious group or faith (83)","Religious (133)","Not religious (83)","White (146)","Not white (70)","Under 34 (77)","33-54 (87)","55+ (52)","Support initial policy (148)","Unsure on initial policy (19)","Don't support initial policy (6)","Flipped to yes (1)","Submitted By","Sample ID","Participant ID"
"110c3cdf-d30f-45ae-96cf-8afbe60ab2b0","Ask Opinion","Why should future voters vote to reject this policy? Even if you disagree, provide the best reasons you can come up with.","","Because there is a slim chance it could provide information that could be lethal.  And there is of course the basic idea of not trusting AI.

","Neutral","78%","71%","86%","73%","80%","75%","82%","70%","89%","77%","89%","0%","76%","78%","100%"," - ","72%","81%","84%"," - "," - "," - ","100%","79%","76%","83%","82%","74%","0%","72%","80%","82%","76%","77%","0%","77%","78%","74%","74%","92%","88%","76%","81%","89%","100%","75%","67%"," - ","75%","71%","82%","71%","77%","79%","82%","76%","75%","77%","100%","83%","100%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Support initial policy, White","","8f2e1709-2865-4bf7-8c0c-6d35233c3c15"
