"Name","Collective Dialogue #1 - Medical Advice"
"Title","AI assistants and medical advice"
"Date","August 18, 2023 at 07:55 PM (GMT)"
"Duration","01:13:31"
"Participants","222"
"Participant Limit","1000"
"Total Onboarding Polls","10"
"Total Conversation Questions","13"


"Question ID","Question Type","Question","Responses","All(222)","O1: 18-24 (17)","O1: 25-34 (51)","O1: 33-44 (52)","O1: 45-54 (46)","O1: 55+ (56)","O2: Asian (15)","O2: Black (34)","O2: Hispanic (9)","O2: White (159)","O2: Mixed (3)","O2: Other (2)","O3: Male (120)","O3: Female (100)","O3: Other (2)","O3: Prefer not to say (0)","O4: Democrat (98)","O4: Republican (62)","O4: Independant (61)","O4: Other (1)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (0)","O5: High school or GED (61)","O5: College / Bachelors degree (131)","O5: Masters/ PhD or equivalent (30)","O6: A lot (132)","O6: A little (89)","O6: Nothing at all (1)","O7: Almost every day (46)","O7: Once or twice a week (81)","O7: Once or twice a month (41)","O7: Only once or twice ever (30)","O7: Never (24)","O7: Do not know what an AI assistant is (0)","O8: Bad for humanity (47)","O8: Good for humanity (175)","O9: Mostly excited (76)","O9: Somewhat excited (49)","O9: Totally neutral (17)","O9: Somewhat concerned (52)","O9: Mostly concerned (28)","O10: Christian - Protestant (73)","O10: Christian - Catholic (34)","O10: Christian - Mormon (2)","O10: Jewish (8)","O10: Muslim (2)","O10: Hindu (1)","O10: Other (12)","O10: None - I do not identify with any religious group or faith (90)","Religious (132)","Not religious (90)","White (159)","Not white (63)","Under 34 (68)","33-54 (98)","55+ (56)"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","In emergency situations, the AI should immediately recommend the user to call emergency services or seek medical help. It should provide clear and concise instructions for basic first aid actions if appropriate, while emphasizing that professional medical assistance is crucial.","Neutral","44%","38%","55%","32%","55%","40%","42%","48%","22%","46%","0%","0%","42%","46%","50%"," - ","37%","41%","58%"," - "," - "," - "," - ","45%","44%","42%","41%","49%","0%","43%","47%","43%","36%","48%"," - ","41%","45%","51%","23%","62%","42%","52%","49%","35%","100%","29%","100%","0%","36%","45%","43%","45%","46%","38%","50%","42%","40%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Male, O4: Independant, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, White","","7156e7ef-e6b5-457a-b73e-b00fc95d227d"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","I think the AI should handle requests for medical advice in emergency situations based on a predetermined and Agee’s upon severity level.","Neutral","44%","44%","57%","34%","50%","38%","58%","41%","22%","46%","0%","0%","45%","43%","50%"," - ","40%","38%","56%"," - "," - "," - "," - ","46%","43%","42%","43%","47%","0%","38%","51%","35%","39%","52%"," - ","45%","44%","47%","23%","69%","44%","56%","43%","42%","100%","29%","100%","0%","64%","44%","44%","44%","46%","38%","53%","41%","38%","55+, O10: Christian - Catholic, O1: 55+, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Mostly excited, Religious, White","","189223e6-59bf-429f-801c-261c0bbc3422"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","If the person is requesting med help in an emergency the AI is upmost first line of help with the emergency and needs to respond because seconds matter in an emergency

","Neutral","44%","50%","48%","34%","48%","46%","58%","41%","33%","45%","0%","0%","42%","46%","50%"," - ","41%","38%","54%"," - "," - "," - "," - ","38%","45%","54%","42%","48%","0%","31%","56%","41%","39%","43%"," - ","39%","46%","51%","28%","54%","42%","48%","46%","39%","100%","43%","0%","0%","45%","45%","43%","45%","45%","40%","48%","40%","46%","33-54, O10: Christian - Protestant, O1: 33-44, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, White","","f001a7ad-24ad-4a17-832f-1e91877f9f6d"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","I think it should help direct people directly to emergency services and tell them how critical is that based on the comments being said the AI is concerned for the person's safety","Neutral","44%","38%","45%","34%","48%","50%","58%","41%","33%","45%","0%","0%","40%","47%","50%"," - ","37%","41%","56%"," - "," - "," - "," - ","46%","41%","50%","42%","46%","100%","31%","49%","43%","46%","48%"," - ","48%","42%","43%","30%","54%","44%","59%","44%","42%","100%","29%","100%","0%","55%","42%","44%","42%","45%","40%","43%","40%","50%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Female, O4: Independant, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, White","","bb84345c-60fa-4067-8470-b723190aaad1"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","I think the AI should direct or forward the user to a trained medical professional.","Neutral","44%","50%","57%","34%","48%","36%","58%","37%","11%","45%","100%","0%","43%","44%","50%"," - ","40%","36%","56%"," - "," - "," - "," - ","38%","47%","42%","43%","43%","100%","40%","53%","35%","36%","43%"," - ","45%","43%","44%","28%","69%","47%","48%","43%","39%","100%","29%","100%","0%","55%","45%","43%","45%","45%","38%","55%","40%","36%","33-54, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: Black, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Somewhat excited","","98f56783-007f-467c-9991-3500088bfa57"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","A better question is why are you contacting an digital assistant, especially one that isn't connected to either a phone line or the internet instead of just calling for help? If you have to ask an AI for help, you might already be too late.","Neutral","44%","44%","50%","30%","50%","46%","50%","30%","33%","47%","50%","0%","42%","45%","50%"," - ","38%","41%","54%"," - "," - "," - "," - ","45%","42%","50%","43%","44%","0%","36%","51%","41%","39%","43%"," - ","43%","44%","49%","30%","54%","42%","48%","44%","39%","100%","43%","100%","0%","55%","42%","44%","42%","47%","35%","48%","39%","46%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Bad for humanity, O9: Mostly concerned, Religious, Under 34","","2415ff59-9ace-4929-92b7-fe5e8f7ae460"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","AI can’t possibly gauge all issues and dispense an ambulance like a 911 operator, so it needs to quickly recommend that option","Negative","43%","31%","50%","36%","48%","44%","50%","37%","44%","45%","0%","0%","42%","44%","50%"," - ","38%","39%","54%"," - "," - "," - "," - ","39%","43%","50%","41%","47%","0%","33%","50%","46%","36%","43%"," - ","39%","44%","47%","33%","46%","38%","56%","43%","32%","100%","43%","0%","0%","73%","44%","43%","44%","45%","38%","45%","41%","44%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat excited, White","","9d03accc-16e9-4e44-bb46-b099aae5b8fd"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","AI assistants should have built-in ability to contact emergency services (including the non-emergency line) either at a user's request or if the AI thinks the situation is serious enough to warrant it. AI should also have integration with the user's doctors so that it can forward information to those doctors when an emergency occurs to keep them informed.","Neutral","43%","38%","45%","32%","50%","48%","50%","37%","33%","45%","0%","0%","42%","44%","50%"," - ","38%","39%","54%"," - "," - "," - "," - ","43%","41%","54%","43%","43%","0%","40%","50%","38%","36%","43%"," - ","39%","44%","49%","28%","62%","40%","48%","46%","35%","100%","43%","100%","0%","55%","41%","44%","41%","45%","37%","43%","40%","48%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Under 34, White","","aab5a3e5-f4cb-4f48-8d6d-c4420f44f049"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","AI should provide EMT level responses like put pressure on the wound, put the person in a shock position with elevated legs, put the person on his or her side, or give a person aspirin for chest pain. And of course say call for help.","Neutral","43%","38%","52%","32%","55%","38%","50%","44%","33%","44%","0%","0%","42%","44%","50%"," - ","37%","43%","53%"," - "," - "," - "," - ","45%","41%","50%","40%","48%","0%","40%","49%","35%","39%","48%"," - ","43%","43%","49%","23%","69%","40%","52%","49%","35%","100%","29%","100%","0%","45%","41%","44%","41%","44%","40%","48%","42%","38%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Bad for humanity, O9: Somewhat concerned, Religious, Under 34, White","","f2dea19d-6e5e-467c-9c15-76feed5a34f5"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","When handling requests for medical advice in emergency situations, the AI should follow a clear and urgent protocol to ensure user safety:

Immediate Priority: Recognize and identify requests that indicate potential medical emergencies based on keywords or symptoms suggestive of critical conditions, such as chest pain, difficulty breathing, severe bleeding, or loss of consciousness.

Emergency Response: Provide an immediate response that prioritizes safety. The AI should advise the user to seek ","Neutral","43%","38%","50%","32%","53%","40%","42%","44%","33%","44%","0%","0%","41%","44%","50%"," - ","37%","41%","53%"," - "," - "," - "," - ","41%","42%","46%","40%","47%","0%","36%","51%","41%","36%","38%"," - ","41%","43%","51%","28%","54%","33%","52%","46%","39%","100%","43%","100%","0%","27%","42%","43%","42%","44%","38%","47%","41%","40%","33-54, O10: Christian - Catholic, O1: 45-54, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Somewhat excited, Religious, White","","1e1036c9-72b8-452a-9ead-6dc255c5f2d2"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","AI techniques have already been shown to be promising for improving diagnosis, imaging interpretation, triage, and medical decision-making. has matured to the point where it is poised to fundamentally transform health care, and applications within the emergency","Positive","43%","56%","52%","32%","48%","36%","50%","48%","22%","43%","50%","0%","39%","46%","50%"," - ","39%","38%","53%"," - "," - "," - "," - ","41%","42%","46%","38%","51%","0%","36%","50%","38%","39%","43%"," - ","48%","41%","49%","23%","62%","42%","48%","49%","32%","100%","29%","0%","0%","36%","44%","42%","44%","43%","42%","53%","39%","36%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly concerned, Religious, Under 34","","826ee017-b974-4d30-82e4-54ab66594232"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","AI should address requests for medical advice in emergency situations with clarity and prioritizing user safety. If a user reports symptoms or conditions that indicate an impending medical emergency, the AI must provide clear and direct instructions to seek emergency medical help immediately.

","Neutral","42%","31%","50%","32%","53%","40%","42%","41%","33%","44%","0%","0%","42%","42%","50%"," - ","36%","43%","51%"," - "," - "," - "," - ","41%","42%","46%","40%","46%","0%","38%","50%","38%","36%","38%"," - ","41%","42%","50%","23%","54%","38%","52%","48%","39%","100%","29%","100%","0%","27%","41%","43%","41%","44%","37%","45%","41%","40%","33-54, Not white, O10: Christian - Protestant, O1: 45-54, O2: Black, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious","","74090dcb-4d11-4ed5-bbd7-9a8938a38052"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","AI should respond with the data AI is programmed with. AI should also have the option to offer a live agent. ","Neutral","42%","44%","50%","30%","48%","42%","42%","41%","22%","44%","50%","0%","37%","46%","100%"," - ","41%","36%","49%"," - "," - "," - "," - ","43%","39%","54%","38%","48%","0%","36%","49%","35%","43%","43%"," - ","34%","44%","46%","33%","46%","44%","41%","44%","39%","100%","43%","0%","0%","45%","41%","43%","41%","44%","37%","48%","38%","42%","33-54, O10: Christian - Catholic, O1: 33-44, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, White","","51a9d303-692e-4107-8cbf-3ff8cca12662"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","AI should handle requests for medical advice in emergency situations with extreme caution and responsibility. While AI can provide general information and suggestions, it should never replace professional medical care or immediate assistance from trained healthcare professionals.","Neutral","42%","38%","48%","30%","48%","46%","50%","37%","33%","44%","0%","0%","40%","44%","50%"," - ","36%","41%","53%"," - "," - "," - "," - ","39%","41%","54%","41%","44%","0%","40%","49%","38%","36%","38%"," - ","36%","44%","49%","26%","54%","40%","48%","48%","35%","100%","43%","0%","0%","55%","39%","44%","39%","44%","37%","45%","38%","46%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Black, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, Under 34","","7fa94918-9d4c-4b48-a005-0cf94a5b85b8"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","I think that it should give the best advice possible but also quickly get human help to the patient.","Neutral","42%","44%","57%","28%","48%","36%","58%","37%","22%","43%","0%","0%","41%","42%","50%"," - ","39%","36%","51%"," - "," - "," - "," - ","41%","42%","38%","39%","46%","0%","36%","47%","35%","39%","48%"," - ","43%","41%","44%","23%","69%","38%","56%","40%","39%","100%","29%","100%","0%","55%","42%","41%","42%","43%","37%","53%","37%","36%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Bad for humanity, O9: Mostly concerned, Religious, Under 34, White","","2e12dacd-0852-4b64-8e94-164836a4f8d3"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","I think they should refer automatically to a medical professional","Neutral","41%","44%","55%","34%","45%","32%","42%","30%","33%","43%","100%","0%","41%","41%","50%"," - ","37%","34%","54%"," - "," - "," - "," - ","41%","42%","38%","41%","41%","100%","38%","47%","41%","36%","33%"," - ","36%","42%","43%","28%","62%","49%","33%","41%","32%","0%","14%","100%","0%","45%","46%","37%","46%","43%","35%","52%","39%","32%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Bad for humanity, O9: Mostly concerned, Under 34, White","","e4dc48b5-6f7d-442f-8280-70185af4c72e"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","prompt and easy function","Positive","40%","50%","52%","30%","45%","30%","42%","41%","44%","40%","0%","0%","40%","38%","100%"," - ","40%","36%","42%"," - "," - "," - "," - ","36%","42%","38%","39%","41%","0%","43%","40%","35%","36%","43%"," - ","39%","40%","43%","37%","15%","33%","56%","40%","35%","100%","29%","0%","0%","27%","44%","37%","44%","40%","38%","52%","37%","30%","Not white, O10: Christian - Protestant, O1: 25-34, O2: Black, O3: Male, O4: Democrat, O5: High school or GED, O6: A little, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious, Under 34","","a672dac4-2ca2-4c3b-95a7-8a0b651bd68a"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","When it comes to responding to requests for medical advice in emergency circumstances, artificial intelligence should emphasize safety and accuracy above all else. ","Neutral","40%","38%","55%","24%","50%","34%","50%","30%","22%","43%","0%","0%","39%","40%","50%"," - ","34%","34%","53%"," - "," - "," - "," - ","45%","37%","38%","35%","47%","0%","36%","42%","35%","39%","48%"," - ","39%","40%","44%","21%","62%","38%","48%","40%","35%","100%","29%","100%","0%","36%","41%","38%","41%","43%","31%","50%","36%","34%","33-54, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: Black, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Bad for humanity, O9: Totally neutral","","85afdf41-ba17-49c1-be2b-3e11a9c80eb9"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","It should answer the question and make it clear that if the user is capable of going to an ER or something that they should do that. 

Failing to give advice because it might be wrong is worse than giving advice and informing the user on where said advice came from and how they can look more indepth into said advice before acting on it.","Neutral","40%","44%","50%","24%","48%","38%","50%","41%","33%","40%","0%","0%","36%","43%","50%"," - ","34%","38%","49%"," - "," - "," - "," - ","38%","39%","46%","36%","46%","0%","36%","44%","32%","39%","43%"," - ","36%","40%","49%","19%","54%","33%","52%","44%","35%","100%","29%","0%","0%","27%","40%","39%","40%","40%","38%","48%","34%","38%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, White","","cc87a539-579c-49c3-aa6c-630fe8f04a91"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","Be prompt and precise with clear instructions","Neutral","39%","50%","43%","22%","50%","40%","42%","33%","44%","41%","0%","0%","38%","40%","50%"," - ","37%","39%","42%"," - "," - "," - "," - ","29%","42%","46%","37%","43%","0%","38%","44%","38%","32%","33%"," - ","34%","40%","43%","33%","31%","33%","52%","40%","39%","100%","29%","0%","0%","36%","40%","38%","40%","41%","35%","45%","34%","40%","O10: Jewish, O1: 18-24, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Never, O8: Bad for humanity, O9: Mostly excited, Religious, Under 34, White","","7b6d465a-6368-4508-becc-a95f5c553e62"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","give the advice with advice to contact emergencey services.","Neutral","39%","38%","50%","24%","50%","36%","50%","37%","22%","41%","0%","0%","37%","41%","50%"," - ","38%","34%","46%"," - "," - "," - "," - ","43%","37%","38%","38%","42%","0%","31%","49%","32%","36%","38%"," - ","36%","40%","43%","28%","54%","31%","52%","41%","39%","100%","29%","0%","0%","27%","40%","38%","40%","41%","35%","47%","36%","36%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Independant, O5: Masters/ PhD or equivalent, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, White","","521b46ed-00de-4774-8105-e541021f193c"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","If the AI is unsure, it should recommend seeking help from a doctor.","Neutral","39%","38%","55%","22%","53%","32%","50%","37%","22%","41%","0%","0%","38%","40%","50%"," - ","34%","29%","56%"," - "," - "," - "," - ","43%","36%","42%","36%","44%","0%","33%","44%","30%","36%","52%"," - ","41%","38%","43%","23%","54%","38%","48%","41%","32%","100%","29%","0%","0%","36%","41%","37%","41%","41%","35%","50%","36%","32%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Somewhat concerned, Religious, White","","4f626b97-857a-47a0-9e46-2bdef1f0d240"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","Always refer the person to an emergency room or doctor. Provide relevant information if there is scientific consensus about a situation - like how to do the Heimlich maneuver, the signs of a stroke or heart attack, basic first aid, etc.","Neutral","39%","44%","52%","22%","48%","36%","58%","26%","11%","43%","0%","0%","37%","41%","50%"," - ","33%","32%","54%"," - "," - "," - "," - ","46%","36%","38%","35%","46%","0%","31%","40%","41%","39%","48%"," - ","36%","40%","40%","23%","54%","42%","48%","37%","29%","100%","29%","0%","0%","55%","44%","36%","44%","43%","29%","50%","33%","36%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Good for humanity, O9: Mostly excited, Under 34, White","","5a25d007-ee25-453b-8518-74becc4eefe6"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","it should respond ","Neutral","38%","44%","41%","24%","50%","38%","42%","30%","33%","41%","0%","0%","37%","38%","100%"," - ","34%","38%","44%"," - "," - "," - "," - ","30%","41%","42%","37%","41%","0%","38%","44%","30%","36%","33%"," - ","32%","40%","44%","23%","38%","36%","48%","38%","39%","100%","29%","0%","0%","27%","40%","37%","40%","41%","31%","42%","36%","38%","33-54, Not white, O10: Christian - Protestant, O1: 45-54, O2: Black, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Mostly excited, Religious","","7e26f332-175f-4afe-92d5-a8a4f59acae1"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","It should provide any definitive advice, while also automatically alerting authorities of whatever is going on.","Neutral","38%","44%","55%","24%","43%","32%","42%","30%","22%","41%","0%","0%","37%","38%","100%"," - ","33%","32%","51%"," - "," - "," - "," - ","41%","36%","38%","34%","44%","0%","36%","39%","38%","39%","38%"," - ","39%","38%","39%","26%","54%","38%","48%","41%","26%","100%","29%","0%","0%","36%","41%","36%","41%","41%","29%","52%","32%","32%","Not white, O10: Christian - Protestant, O1: 25-34, O2: Hispanic, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Once or twice a month, O8: Good for humanity, O9: Somewhat excited, Religious, Under 34","","fa09e24a-22ca-4ef2-92de-7dcddd6d5d9c"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","If their solution is talking to AI, then I think the AI just needs to do the best it can. ","Neutral","38%","44%","45%","22%","45%","40%","42%","26%","33%","41%","0%","0%","35%","40%","100%"," - ","38%","32%","44%"," - "," - "," - "," - ","32%","38%","50%","36%","42%","0%","36%","43%","32%","39%","33%"," - ","32%","40%","43%","28%","38%","33%","48%","37%","32%","100%","29%","0%","0%","45%","41%","36%","41%","41%","29%","45%","32%","40%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat concerned, Under 34, White","","2dd4020e-125d-4f73-bd11-542b92c8a887"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","In emergencies, AI must stress it's not a substitute for professional help, urging users to call 911 or visit a healthcare facility. It can offer basic first aid tips, but user safety is paramount. Disclaimers highlight AI's limits and user responsibility. Simple language, user confirmation, and feedback enhance clarity and improvement. Regular updates maintain accuracy, while suggesting medical experts in serious cases.




","Neutral","38%","38%","45%","24%","48%","38%","33%","41%","44%","39%","0%","0%","34%","41%","100%"," - ","33%","36%","47%"," - "," - "," - "," - ","34%","37%","50%","36%","42%","0%","31%","44%","35%","39%","33%"," - ","30%","40%","44%","30%","31%","33%","44%","41%","29%","100%","29%","0%","0%","45%","39%","37%","39%","39%","37%","43%","34%","38%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: Good for humanity, O9: Somewhat excited, Under 34, White","","7b2ebe33-1b1f-45dc-9494-9b8a469234a0"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","Immediately connect the client with a professional.","Positive","38%","44%","55%","26%","40%","30%","42%","26%","22%","40%","100%","0%","36%","39%","50%"," - ","32%","32%","51%"," - "," - "," - "," - ","38%","38%","35%","33%","43%","100%","31%","39%","41%","39%","38%"," - ","39%","37%","38%","21%","62%","42%","44%","37%","29%","100%","14%","0%","0%","45%","42%","34%","42%","40%","31%","52%","32%","30%","Not white, O10: Other, O1: 18-24, O2: Asian, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat concerned, Religious, Under 34","","30975581-c52f-4c55-b1c9-a67651c5584f"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","they should give them the best advice","Neutral","38%","38%","55%","20%","48%","32%","50%","30%","11%","41%","0%","0%","35%","40%","50%"," - ","34%","32%","47%"," - "," - "," - "," - ","41%","36%","38%","34%","43%","0%","29%","46%","32%","32%","43%"," - ","39%","37%","39%","26%","54%","33%","52%","37%","32%","100%","29%","0%","0%","36%","41%","35%","41%","41%","29%","50%","32%","32%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: Asian, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Somewhat excited, Under 34","","4ae37ad5-54ed-4ee2-b849-5d5b1efc4c70"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","If it's a first aid emergency, like acute, severe bleeding, the AI should provide first aid advice.","Neutral","38%","38%","59%","24%","38%","32%","42%","33%","22%","40%","0%","0%","36%","38%","100%"," - ","33%","32%","49%"," - "," - "," - "," - ","41%","36%","38%","33%","44%","0%","33%","40%","38%","36%","38%"," - ","36%","38%","39%","23%","46%","38%","52%","41%","29%","100%","29%","0%","0%","36%","39%","37%","39%","40%","31%","53%","30%","32%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Good for humanity, O9: Somewhat excited, White","","c68f4d56-7aef-465a-9156-b10534b7fe07"
"cd417137-392a-4af0-8c71-4590b64cad42","Ask Opinion","How do you think the AI should handle requests for medical advice in emergency situations?","","Give advice but give a disclaimer that an AI is not qualified to give emergency advice and to contact a medical doctor or go to the ER.","Negative","38%","44%","43%","24%","48%","36%","42%","22%","22%","42%","0%","0%","36%","38%","100%"," - ","34%","36%","44%"," - "," - "," - "," - ","32%","39%","42%","35%","42%","0%","38%","43%","30%","36%","33%"," - ","32%","39%","43%","23%","38%","36%","48%","37%","35%","100%","29%","0%","0%","36%","40%","36%","40%","42%","25%","43%","34%","36%","33-54, O10: Christian - Protestant, O1: 33-44, O2: White, O3: Male, O4: Democrat, O5: High school or GED, O6: A lot, O7: Almost every day, O8: Good for humanity, O9: Mostly excited, Religious, White","","de598262-c5a9-4feb-9a11-df91bc8547ab"
